unit_id,observed_at,mar_amount_cents,tenancy_date,source
508-raymond-ave-3,2018-09-01,225500,2017-04-01,portal_mar_report
508-raymond-ave-3,2019-09-01,229900,2017-04-01,portal_mar_report
508-raymond-ave-3,2020-09-01,233100,2017-04-01,portal_mar_report
508-raymond-ave-3,2021-09-01,237000,2017-04-01,portal_mar_report
508-raymond-ave-3,2023-07-19,244000,2017-04-01,mar_tool
508-raymond-ave-3,2023-09-01,250700,2017-04-01,portal_mar_report
508-raymond-ave-3,2024-09-01,258200,2017-04-01,portal_mar_report
508-raymond-ave-3,2026-06-07,264100,2017-04-01,mar_tool
508-raymond-ave-4,2012-11-01,189500,2012-11-01,portal_mar_report
508-raymond-ave-4,2014-01-01,199500,2014-01-01,portal_mar_report
508-raymond-ave-4,2015-09-01,200200,2014-01-01,portal_mar_report
508-raymond-ave-4,2016-12-16,219500,2016-12-16,portal_mar_report
508-raymond-ave-4,2018-09-01,225500,2016-12-16,portal_mar_report
508-raymond-ave-4,2019-09-19,259500,2019-09-19,portal_mar_report
508-raymond-ave-4,2020-11-01,240000,2020-11-01,portal_mar_report
508-raymond-ave-4,2023-07-19,247000,2020-11-01,mar_tool
508-raymond-ave-4,2023-09-01,253700,2020-11-01,portal_mar_report
508-raymond-ave-4,2024-09-01,269500,2024-04-22,portal_mar_report
508-raymond-ave-4,2026-06-07,275500,2024-04-22,mar_tool
508-raymond-ave-5,2012-09-01,116800,,portal_mar_report
508-raymond-ave-5,2013-09-01,118000,,portal_mar_report
508-raymond-ave-5,2014-09-01,118900,,portal_mar_report
508-raymond-ave-5,2015-09-01,119400,,portal_mar_report
508-raymond-ave-5,2016-09-01,121000,,portal_mar_report
508-raymond-ave-5,2017-09-01,123400,,portal_mar_report
508-raymond-ave-5,2018-09-01,127000,,portal_mar_report
508-raymond-ave-5,2019-09-01,129500,,portal_mar_report
508-raymond-ave-5,2020-09-01,131300,,portal_mar_report
508-raymond-ave-5,2021-09-01,133500,,portal_mar_report
508-raymond-ave-5,2023-07-19,137500,,mar_tool
508-raymond-ave-5,2023-09-01,141400,,portal_mar_report
508-raymond-ave-5,2024-09-01,145600,,portal_mar_report
508-raymond-ave-5,2026-06-07,148900,,mar_tool
508-raymond-ave-6,2013-03-01,254500,2013-03-01,portal_mar_report
508-raymond-ave-6,2014-09-01,269500,2014-08-02,portal_mar_report
508-raymond-ave-6,2015-09-01,284000,2015-08-05,portal_mar_report
508-raymond-ave-6,2016-09-01,286500,2015-08-05,portal_mar_report
508-raymond-ave-6,2017-09-01,290500,2015-08-05,portal_mar_report
508-raymond-ave-6,2018-09-01,296500,2015-08-05,portal_mar_report
508-raymond-ave-6,2019-09-01,300900,2015-08-05,portal_mar_report
508-raymond-ave-6,2020-09-01,304100,2015-08-05,portal_mar_report
508-raymond-ave-6,2021-09-01,308000,2015-08-05,portal_mar_report
508-raymond-ave-6,2023-07-19,315000,2015-08-05,mar_tool
508-raymond-ave-6,2023-09-01,321700,2015-08-05,portal_mar_report
508-raymond-ave-6,2024-09-01,329300,2015-08-05,portal_mar_report
508-raymond-ave-6,2026-06-07,335300,2015-08-05,mar_tool
510-18th-st,2023-07-19,0,,mar_tool
510-palisades-ave,2023-07-19,293200,,mar_tool
510-palisades-ave,2026-06-07,313500,,mar_tool
510-washington-ave-a,2023-07-19,215000,2022-03-01,mar_tool
510-washington-ave-a,2023-09-01,250000,2023-03-10,portal_mar_report
510-washington-ave-a,2025-04-15,250000,2025-04-15,portal_mar_report
510-washington-ave-a,2026-06-07,250000,2025-08-08,mar_tool
510-washington-ave-b,2021-09-01,243300,2008-03-01,portal_mar_report
510-washington-ave-b,2023-07-19,250300,2008-03-01,mar_tool
510-washington-ave-b,2023-09-01,257000,2008-03-01,portal_mar_report
510-washington-ave-b,2024-09-01,264600,2008-03-01,portal_mar_report
510-washington-ave-b,2026-06-07,270600,2008-03-01,mar_tool
510-washington-ave-c,2021-09-01,228800,2015-01-20,portal_mar_report
510-washington-ave-c,2023-07-19,235700,2015-01-20,mar_tool
510-washington-ave-c,2023-09-01,242300,2015-01-20,portal_mar_report
510-washington-ave-c,2024-09-01,249600,2015-01-20,portal_mar_report
510-washington-ave-c,2026-06-07,250000,2025-05-15,mar_tool
510-washington-ave-d,2021-09-01,220800,2016-07-15,portal_mar_report
510-washington-ave-d,2023-07-19,227400,2016-07-15,mar_tool
510-washington-ave-d,2023-09-01,233800,2016-07-15,portal_mar_report
510-washington-ave-d,2024-09-01,240800,2016-07-15,portal_mar_report
510-washington-ave-d,2026-06-07,246300,2016-07-15,mar_tool
510-washington-ave-e,2021-09-01,210000,2021-03-15,portal_mar_report
510-washington-ave-e,2023-07-19,225000,2022-06-15,mar_tool
510-washington-ave-e,2023-09-01,250000,2023-07-06,portal_mar_report
510-washington-ave-e,2026-06-07,250000,2024-10-01,mar_tool
511-ashland-ave-1-2-a,2019-09-01,274000,2013-07-15,portal_mar_report
511-ashland-ave-1-2-a,2020-09-01,277200,2013-07-15,portal_mar_report
511-ashland-ave-1-2-a,2021-09-01,281100,2013-07-15,portal_mar_report
511-ashland-ave-1-2-a,2023-07-19,288100,2013-07-15,mar_tool
511-ashland-ave-1-2-a,2023-09-01,294800,2013-07-15,portal_mar_report
511-ashland-ave-1-2-a,2024-09-01,302400,2013-07-15,portal_mar_report
511-ashland-ave-1-2-a,2026-06-07,308400,2013-07-15,mar_tool
511-ashland-ave-1-2-b,2019-12-15,335000,2019-12-15,portal_mar_report
511-ashland-ave-1-2-b,2021-04-01,335000,2021-04-01,portal_mar_report
511-ashland-ave-1-2-b,2023-07-19,342000,2021-04-01,mar_tool
511-ashland-ave-1-2-b,2023-09-01,348700,2021-04-01,portal_mar_report
511-ashland-ave-1-2-b,2024-09-01,356300,2021-04-01,portal_mar_report
511-ashland-ave-1-2-b,2026-06-07,362300,2021-04-01,mar_tool
511-ashland-ave-a,2020-09-01,263600,2017-01-10,portal_mar_report
511-ashland-ave-a,2021-09-01,267500,2017-01-10,portal_mar_report
511-ashland-ave-a,2023-07-19,274500,2017-01-10,mar_tool
511-ashland-ave-a,2023-09-01,281200,2017-01-10,portal_mar_report
511-ashland-ave-a,2024-09-01,288800,2017-01-10,portal_mar_report
511-ashland-ave-a,2026-06-07,294800,2017-01-10,mar_tool
511-ashland-ave-b,2019-12-01,290000,2019-12-01,portal_mar_report
511-ashland-ave-b,2021-09-01,293900,2019-12-01,portal_mar_report
511-ashland-ave-b,2023-07-19,327000,2021-08-15,mar_tool
511-ashland-ave-b,2023-09-01,333700,2021-08-15,portal_mar_report
511-ashland-ave-b,2024-09-01,341300,2021-08-15,portal_mar_report
511-ashland-ave-b,2026-06-07,347300,2021-08-15,mar_tool
511-colorado-ave,2023-07-19,0,,mar_tool
511-hill-st-101,2012-09-01,79400,,portal_mar_report
511-hill-st-101,2013-09-01,80200,,portal_mar_report
511-hill-st-101,2014-09-01,80800,,portal_mar_report
511-hill-st-101,2015-09-01,81100,,portal_mar_report
511-hill-st-101,2016-09-01,82200,,portal_mar_report
511-hill-st-101,2017-09-01,83800,,portal_mar_report
511-hill-st-101,2018-09-01,86200,,portal_mar_report
511-hill-st-101,2019-09-01,87900,,portal_mar_report
511-hill-st-101,2020-09-01,89100,,portal_mar_report
511-hill-st-101,2021-09-01,90600,,portal_mar_report
511-hill-st-101,2023-07-19,93300,,mar_tool
511-hill-st-101,2023-09-01,95900,,portal_mar_report
511-hill-st-101,2024-09-01,98800,,portal_mar_report
511-hill-st-101,2026-06-07,101100,,mar_tool
511-hill-st-202,2012-09-01,215400,2003-05-01,portal_mar_report
511-hill-st-202,2014-05-23,320000,2014-05-23,portal_mar_report
511-hill-st-202,2015-09-01,320700,2014-05-23,portal_mar_report
511-hill-st-202,2016-09-01,323200,2014-05-23,portal_mar_report
511-hill-st-202,2017-09-01,327200,2014-05-23,portal_mar_report
511-hill-st-202,2018-09-01,333200,2014-05-23,portal_mar_report
511-hill-st-202,2019-09-01,337600,2014-05-23,portal_mar_report
511-hill-st-202,2020-09-01,340800,2014-05-23,portal_mar_report
511-hill-st-202,2021-09-01,344700,2014-05-23,portal_mar_report
511-hill-st-202,2023-07-19,351700,2014-05-23,mar_tool
511-hill-st-202,2023-09-01,358400,2014-05-23,portal_mar_report
511-hill-st-202,2026-06-07,409500,2024-09-17,mar_tool
511-hill-st-203,2012-09-01,82700,,portal_mar_report
511-hill-st-203,2013-09-01,83500,,portal_mar_report
511-hill-st-203,2014-09-01,84200,,portal_mar_report
511-hill-st-203,2016-09-01,85600,,portal_mar_report
511-hill-st-203,2017-09-01,87300,,portal_mar_report
511-hill-st-203,2018-09-01,89800,,portal_mar_report
511-hill-st-203,2019-09-01,91600,,portal_mar_report
511-hill-st-203,2020-09-01,92900,,portal_mar_report
511-hill-st-203,2021-09-01,94500,,portal_mar_report
511-hill-st-203,2023-07-19,97300,,mar_tool
511-hill-st-203,2023-09-01,100000,,portal_mar_report
511-hill-st-203,2024-09-01,103000,,portal_mar_report
511-hill-st-203,2026-06-07,105400,,mar_tool
511-hill-st-204,2012-09-01,90400,,portal_mar_report
511-hill-st-204,2013-09-01,91300,,portal_mar_report
511-hill-st-204,2014-09-01,92000,,portal_mar_report
511-hill-st-204,2015-09-01,92400,,portal_mar_report
511-hill-st-204,2016-09-01,93600,,portal_mar_report
511-hill-st-204,2017-09-01,95500,,portal_mar_report
511-hill-st-204,2018-09-01,98300,,portal_mar_report
511-hill-st-204,2019-09-01,100300,,portal_mar_report
511-hill-st-204,2020-09-01,101700,,portal_mar_report
511-hill-st-204,2021-09-01,103400,,portal_mar_report
511-hill-st-204,2023-07-19,106500,,mar_tool
511-hill-st-204,2023-09-01,109500,,portal_mar_report
511-hill-st-204,2024-09-01,416300,2020-11-01,portal_mar_report
511-hill-st-204,2026-06-07,422300,2020-11-01,mar_tool
511-hill-st-205,2012-09-01,192600,2011-05-01,portal_mar_report
511-hill-st-205,2013-09-01,194500,2011-05-01,portal_mar_report
511-hill-st-205,2014-09-01,195900,2011-05-01,portal_mar_report
511-hill-st-205,2015-09-01,196600,2011-05-01,portal_mar_report
511-hill-st-205,2016-09-01,199100,2011-05-01,portal_mar_report
511-hill-st-205,2017-09-01,203100,2011-05-01,portal_mar_report
511-hill-st-205,2018-09-01,209000,2011-05-01,portal_mar_report
511-hill-st-205,2019-09-01,213200,2011-05-01,portal_mar_report
511-hill-st-205,2020-09-01,216200,2011-05-01,portal_mar_report
511-hill-st-205,2021-09-01,219900,2011-05-01,portal_mar_report
511-hill-st-205,2023-07-19,226500,2011-05-01,mar_tool
511-hill-st-205,2023-09-01,232800,2011-05-01,portal_mar_report
511-hill-st-205,2024-09-01,282100,2023-03-01,portal_mar_report
511-hill-st-205,2026-06-07,288100,2023-03-01,mar_tool
511-hill-st-206,2012-09-01,76700,,portal_mar_report
511-hill-st-206,2013-09-01,77500,,portal_mar_report
511-hill-st-206,2014-09-01,78100,,portal_mar_report
511-hill-st-206,2015-09-01,78400,,portal_mar_report
511-hill-st-206,2016-09-01,79400,,portal_mar_report
511-hill-st-206,2017-09-01,81000,,portal_mar_report
511-hill-st-206,2018-09-01,83300,,portal_mar_report
511-hill-st-206,2019-09-01,85000,,portal_mar_report
511-hill-st-206,2020-09-01,86200,,portal_mar_report
511-hill-st-206,2021-09-01,87700,,portal_mar_report
511-hill-st-206,2023-07-19,90300,,mar_tool
511-hill-st-206,2023-09-01,92800,,portal_mar_report
511-hill-st-206,2024-09-01,95600,,portal_mar_report
511-hill-st-206,2026-06-07,97800,,mar_tool
511-hill-st-207,2012-09-01,117300,1999-01-07,portal_mar_report
511-hill-st-207,2013-09-01,118500,1999-01-07,portal_mar_report
511-hill-st-207,2014-09-01,119400,1999-01-07,portal_mar_report
511-hill-st-207,2015-09-01,119900,1999-01-07,portal_mar_report
511-hill-st-207,2016-09-01,121500,1999-01-07,portal_mar_report
511-hill-st-207,2017-09-01,123900,1999-01-07,portal_mar_report
511-hill-st-207,2018-09-01,127500,1999-01-07,portal_mar_report
511-hill-st-207,2019-09-01,130100,1999-01-07,portal_mar_report
511-hill-st-207,2020-09-01,131900,1999-01-07,portal_mar_report
511-hill-st-207,2021-09-01,134100,1999-01-07,portal_mar_report
511-hill-st-207,2023-07-19,138100,1999-01-07,mar_tool
511-hill-st-207,2023-09-01,142000,1999-01-07,portal_mar_report
511-hill-st-207,2024-09-01,146300,1999-01-07,portal_mar_report
511-hill-st-207,2026-06-07,149700,1999-01-07,mar_tool
511-hill-st-308,2012-09-01,117900,,portal_mar_report
511-hill-st-308,2013-09-01,119100,,portal_mar_report
511-hill-st-308,2014-09-01,120100,,portal_mar_report
511-hill-st-308,2015-09-01,120600,,portal_mar_report
511-hill-st-308,2016-09-01,122200,,portal_mar_report
511-hill-st-308,2017-09-01,124600,,portal_mar_report
511-hill-st-308,2018-09-01,128200,,portal_mar_report
511-hill-st-308,2019-09-01,130800,,portal_mar_report
511-hill-st-308,2020-09-01,132600,,portal_mar_report
511-hill-st-308,2021-09-01,134900,,portal_mar_report
511-hill-st-308,2023-07-19,138900,,mar_tool
511-hill-st-308,2023-09-01,142800,,portal_mar_report
511-hill-st-308,2024-09-01,147100,,portal_mar_report
511-hill-st-308,2026-06-07,150500,,mar_tool
511-hill-st-309,2012-09-01,180300,2008-08-01,portal_mar_report
511-hill-st-309,2013-09-01,182100,2008-08-01,portal_mar_report
511-hill-st-309,2014-09-01,183500,2008-08-01,portal_mar_report
511-hill-st-309,2015-09-01,184200,2008-08-01,portal_mar_report
511-hill-st-309,2016-09-01,186600,2008-08-01,portal_mar_report
511-hill-st-309,2017-09-01,190300,2008-08-01,portal_mar_report
511-hill-st-309,2018-09-01,195800,2008-08-01,portal_mar_report
511-hill-st-309,2019-09-01,244400,2018-04-01,portal_mar_report
511-hill-st-309,2020-09-01,247600,2018-04-01,portal_mar_report
511-hill-st-309,2021-09-01,251500,2018-04-01,portal_mar_report
511-hill-st-309,2023-07-19,258500,2018-04-01,mar_tool
511-hill-st-309,2023-09-01,265200,2018-04-01,portal_mar_report
511-hill-st-309,2024-09-01,290800,2021-04-01,portal_mar_report
511-hill-st-309,2026-06-07,296800,2021-04-01,mar_tool
511-hill-st-310,2012-09-01,92300,,portal_mar_report
511-hill-st-310,2013-09-01,315000,2012-12-15,portal_mar_report
511-hill-st-310,2014-09-01,316400,2012-12-15,portal_mar_report
511-hill-st-310,2015-09-01,317100,2012-12-15,portal_mar_report
511-hill-st-310,2016-09-01,319600,2012-12-15,portal_mar_report
511-hill-st-310,2017-09-01,346000,2014-10-15,portal_mar_report
511-hill-st-310,2018-09-01,352000,2014-10-15,portal_mar_report
511-hill-st-310,2019-09-01,356400,2014-10-15,portal_mar_report
511-hill-st-310,2020-09-01,359600,2014-10-15,portal_mar_report
511-hill-st-310,2021-09-01,363500,2014-10-15,portal_mar_report
511-hill-st-310,2023-07-19,370500,2014-10-15,mar_tool
511-hill-st-310,2023-09-01,377200,2014-10-15,portal_mar_report
511-hill-st-310,2024-09-01,449500,2024-05-15,portal_mar_report
511-hill-st-310,2026-06-07,455500,2024-05-15,mar_tool
511-hill-st-311,2012-09-01,94800,,portal_mar_report
511-hill-st-311,2013-09-01,95700,,portal_mar_report
511-hill-st-311,2015-09-01,96900,,portal_mar_report
511-hill-st-311,2016-09-01,98200,,portal_mar_report
511-hill-st-311,2017-09-01,100200,,portal_mar_report
511-hill-st-311,2018-09-01,103100,,portal_mar_report
511-hill-st-311,2019-09-01,105200,,portal_mar_report
511-hill-st-311,2020-09-01,106700,,portal_mar_report
511-hill-st-311,2021-09-01,108500,,portal_mar_report
511-hill-st-311,2023-07-19,111800,,mar_tool
511-hill-st-311,2023-09-01,114900,,portal_mar_report
511-hill-st-311,2024-09-01,118300,,portal_mar_report
511-hill-st-311,2026-06-07,121000,,mar_tool
511-hill-st-312,2021-09-01,116000,,portal_mar_report
511-hill-st-312,2023-07-19,119500,,mar_tool
511-hill-st-312,2023-09-01,122800,,portal_mar_report
511-hill-st-312,2024-09-01,126500,,portal_mar_report
511-hill-st-312,2026-06-07,129400,,mar_tool
511-hill-st-313,2021-09-01,347000,2017-04-01,portal_mar_report
511-hill-st-313,2023-07-19,354000,2017-04-01,mar_tool
511-hill-st-313,2023-09-01,360700,2017-04-01,portal_mar_report
511-hill-st-313,2024-09-01,379500,2023-11-22,portal_mar_report
511-hill-st-313,2026-06-07,385500,2023-11-22,mar_tool
511-montana-ave-1,2012-09-01,198000,2007-02-02,portal_mar_report
511-montana-ave-1,2013-09-01,200000,2007-02-02,portal_mar_report
511-montana-ave-1,2014-09-01,201400,2007-02-02,portal_mar_report
511-montana-ave-1,2016-09-01,204600,2007-02-02,portal_mar_report
511-montana-ave-1,2017-09-01,208600,2007-02-02,portal_mar_report
511-montana-ave-1,2018-09-01,214600,2007-02-02,portal_mar_report
511-montana-ave-1,2019-09-01,218900,2007-02-02,portal_mar_report
511-montana-ave-1,2020-09-01,222000,2007-02-02,portal_mar_report
511-montana-ave-1,2021-09-01,225800,2007-02-02,portal_mar_report
511-montana-ave-1,2023-07-19,232600,2007-02-02,mar_tool
511-montana-ave-1,2023-09-01,239100,2007-02-02,portal_mar_report
511-montana-ave-1,2024-09-01,246300,2007-02-02,portal_mar_report
511-montana-ave-1,2026-06-07,252000,2007-02-02,mar_tool
511-montana-ave-2,2012-09-01,107400,,portal_mar_report
511-montana-ave-2,2013-09-01,108500,,portal_mar_report
511-montana-ave-2,2014-09-01,109400,,portal_mar_report
511-montana-ave-2,2015-09-01,109800,,portal_mar_report
511-montana-ave-2,2016-09-01,111200,,portal_mar_report
511-montana-ave-2,2017-09-01,113400,,portal_mar_report
511-montana-ave-2,2018-09-01,116700,,portal_mar_report
511-montana-ave-2,2019-09-01,119000,,portal_mar_report
511-montana-ave-2,2020-09-01,120700,,portal_mar_report
511-montana-ave-2,2021-09-01,122800,,portal_mar_report
511-montana-ave-2,2023-07-19,126500,,mar_tool
511-montana-ave-2,2023-09-01,130000,,portal_mar_report
511-montana-ave-2,2024-09-01,133900,,portal_mar_report
511-montana-ave-2,2026-06-07,137000,,mar_tool
511-montana-ave-3,2012-09-01,290000,2012-04-01,portal_mar_report
511-montana-ave-3,2013-09-01,292900,2012-04-01,portal_mar_report
511-montana-ave-3,2014-09-01,294300,2012-04-01,portal_mar_report
511-montana-ave-3,2015-09-01,295000,2012-04-01,portal_mar_report
511-montana-ave-3,2016-09-01,297500,2012-04-01,portal_mar_report
511-montana-ave-3,2017-09-01,301500,2012-04-01,portal_mar_report
511-montana-ave-3,2018-09-01,307500,2012-04-01,portal_mar_report
511-montana-ave-3,2019-09-01,311900,2012-04-01,portal_mar_report
511-montana-ave-3,2020-09-01,315100,2012-04-01,portal_mar_report
511-montana-ave-3,2021-09-01,319000,2012-04-01,portal_mar_report
511-montana-ave-3,2023-07-19,326000,2012-04-01,mar_tool
511-montana-ave-3,2023-09-01,332700,2012-04-01,portal_mar_report
511-montana-ave-3,2024-09-01,403800,2021-06-24,portal_mar_report
511-montana-ave-3,2026-06-07,489500,2025-08-01,mar_tool
511-montana-ave-4,2012-09-01,193000,2008-08-15,portal_mar_report
511-montana-ave-4,2013-09-01,194900,2008-08-15,portal_mar_report
511-montana-ave-4,2014-09-01,196300,2008-08-15,portal_mar_report
511-montana-ave-4,2015-09-01,197000,2008-08-15,portal_mar_report
511-montana-ave-4,2016-09-01,199500,2008-08-15,portal_mar_report
511-montana-ave-4,2017-09-01,203500,2008-08-15,portal_mar_report
511-montana-ave-4,2018-09-01,209400,2008-08-15,portal_mar_report
511-montana-ave-4,2019-09-01,213600,2008-08-15,portal_mar_report
511-montana-ave-4,2020-09-01,216600,2008-08-15,portal_mar_report
511-montana-ave-4,2021-09-01,220300,2008-08-15,portal_mar_report
511-montana-ave-4,2023-07-19,226900,2008-08-15,mar_tool
511-montana-ave-4,2023-09-01,233300,2008-08-15,portal_mar_report
511-montana-ave-4,2024-09-01,240300,2008-08-15,portal_mar_report
511-montana-ave-4,2026-06-07,245800,2008-08-15,mar_tool
511-montana-ave-5,2012-09-01,307600,2010-09-01,portal_mar_report
511-montana-ave-5,2013-09-01,313100,,portal_mar_report
511-montana-ave-5,2014-09-01,314500,,portal_mar_report
511-montana-ave-5,2015-09-01,315200,2012-07-01,portal_mar_report
511-montana-ave-5,2016-09-01,317700,2012-07-01,portal_mar_report
511-montana-ave-5,2017-09-01,321700,2012-07-01,portal_mar_report
511-montana-ave-5,2018-09-01,327700,2012-07-01,portal_mar_report
511-montana-ave-5,2019-09-01,332100,2012-07-01,portal_mar_report
511-montana-ave-5,2020-09-01,335300,2012-07-01,portal_mar_report
511-montana-ave-5,2021-09-01,339200,2012-07-01,portal_mar_report
511-montana-ave-5,2023-07-19,346200,2012-07-01,mar_tool
511-montana-ave-5,2023-09-01,352900,2012-07-01,portal_mar_report
511-montana-ave-5,2024-09-01,360500,2012-07-01,portal_mar_report
511-montana-ave-5,2026-06-07,366500,2012-07-01,mar_tool
511-montana-ave-6,2012-09-01,161900,2008-06-01,portal_mar_report
511-montana-ave-6,2013-09-01,163500,2008-06-01,portal_mar_report
511-montana-ave-6,2014-09-01,164800,2008-06-01,portal_mar_report
511-montana-ave-6,2015-09-01,165500,2008-06-01,portal_mar_report
511-montana-ave-6,2016-09-01,167700,2008-06-01,portal_mar_report
511-montana-ave-6,2017-09-01,171100,2008-06-01,portal_mar_report
511-montana-ave-6,2018-09-01,176100,2008-06-01,portal_mar_report
511-montana-ave-6,2019-09-01,179600,2008-06-01,portal_mar_report
511-montana-ave-6,2020-09-01,182100,2008-06-01,portal_mar_report
511-montana-ave-6,2021-09-01,185200,2008-06-01,portal_mar_report
511-montana-ave-6,2023-07-19,190800,2008-06-01,mar_tool
511-montana-ave-6,2023-09-01,196100,2008-06-01,portal_mar_report
511-montana-ave-6,2024-09-01,202000,2008-06-01,portal_mar_report
511-montana-ave-6,2026-06-07,206600,2008-06-01,mar_tool
511-montana-ave-7,2012-09-01,196600,2011-05-01,portal_mar_report
511-montana-ave-7,2013-09-01,225000,2012-10-07,portal_mar_report
511-montana-ave-7,2014-09-01,226400,2012-10-07,portal_mar_report
511-montana-ave-7,2015-09-01,227100,2012-10-07,portal_mar_report
511-montana-ave-7,2016-09-01,229600,2012-10-07,portal_mar_report
511-montana-ave-7,2017-09-01,233600,2012-10-07,portal_mar_report
511-montana-ave-7,2018-09-01,239600,2012-10-07,portal_mar_report
511-montana-ave-7,2019-09-01,244000,2012-10-07,portal_mar_report
511-montana-ave-7,2020-09-01,247200,2012-10-07,portal_mar_report
511-montana-ave-7,2021-09-01,251100,2012-10-07,portal_mar_report
511-montana-ave-7,2023-07-19,258100,2012-10-07,mar_tool
511-montana-ave-7,2023-09-01,264800,2012-10-07,portal_mar_report
511-montana-ave-7,2026-06-07,365000,2024-10-08,mar_tool
511-montana-ave-8,2012-09-01,271400,2006-11-01,portal_mar_report
511-montana-ave-8,2013-09-01,274100,2006-11-01,portal_mar_report
511-montana-ave-8,2014-09-01,275500,2006-11-01,portal_mar_report
511-montana-ave-8,2015-09-01,276200,2006-11-01,portal_mar_report
511-montana-ave-8,2016-09-01,278700,2006-11-01,portal_mar_report
511-montana-ave-8,2017-09-01,282700,2006-11-01,portal_mar_report
511-montana-ave-8,2018-09-01,288700,2006-11-01,portal_mar_report
511-montana-ave-8,2019-09-01,293100,2006-11-01,portal_mar_report
511-montana-ave-8,2020-09-01,296300,2006-11-01,portal_mar_report
511-montana-ave-8,2021-09-01,300200,2006-11-01,portal_mar_report
511-montana-ave-8,2023-07-19,307200,2006-11-01,mar_tool
511-montana-ave-8,2023-09-01,313900,2006-11-01,portal_mar_report
511-montana-ave-8,2024-09-01,321500,2006-11-01,portal_mar_report
511-montana-ave-8,2026-06-07,469500,2026-03-12,mar_tool
511-pier-ave-1,2012-09-01,92300,,portal_mar_report
511-pier-ave-1,2013-09-01,93200,,portal_mar_report
511-pier-ave-1,2014-09-01,93900,,portal_mar_report
511-pier-ave-1,2015-09-01,94300,,portal_mar_report
511-pier-ave-1,2016-09-01,95500,,portal_mar_report
511-pier-ave-1,2017-09-01,97400,,portal_mar_report
511-pier-ave-1,2018-09-01,100200,,portal_mar_report
511-pier-ave-1,2019-09-01,102200,,portal_mar_report
511-pier-ave-1,2020-09-01,103600,,portal_mar_report
511-pier-ave-1,2021-09-01,105400,,portal_mar_report
511-pier-ave-1,2023-07-19,108600,,mar_tool
511-pier-ave-1,2023-09-01,111600,,portal_mar_report
511-pier-ave-1,2024-09-01,114900,,portal_mar_report
511-pier-ave-1,2026-06-07,117500,,mar_tool
511-pier-ave-2,2012-09-01,162000,2004-07-01,portal_mar_report
511-pier-ave-2,2013-09-01,163600,2004-07-01,portal_mar_report
511-pier-ave-2,2014-09-01,164900,2004-07-01,portal_mar_report
511-pier-ave-2,2015-09-01,165600,2004-07-01,portal_mar_report
511-pier-ave-2,2017-03-01,241500,2017-03-01,portal_mar_report
511-pier-ave-2,2018-09-01,275000,2018-09-01,portal_mar_report
511-pier-ave-2,2021-03-01,240000,2021-03-01,portal_mar_report
511-pier-ave-2,2023-07-19,269500,2022-03-14,mar_tool
511-pier-ave-2,2023-09-01,276200,2022-03-14,portal_mar_report
511-pier-ave-2,2024-09-01,283800,2022-03-14,portal_mar_report
511-pier-ave-2,2026-06-07,289800,2022-03-14,mar_tool
511-pier-ave-3,2012-09-01,93700,,portal_mar_report
511-pier-ave-3,2013-09-01,94600,,portal_mar_report
511-pier-ave-3,2014-09-01,95400,,portal_mar_report
511-pier-ave-3,2015-09-01,95800,,portal_mar_report
511-pier-ave-3,2016-09-01,97000,,portal_mar_report
511-pier-ave-3,2017-09-01,98900,,portal_mar_report
511-pier-ave-3,2018-09-01,101800,,portal_mar_report
511-pier-ave-3,2019-09-01,103800,,portal_mar_report
511-pier-ave-3,2020-09-01,105300,,portal_mar_report
511-pier-ave-3,2021-09-01,107100,,portal_mar_report
511-pier-ave-3,2023-07-19,110300,,mar_tool
511-pier-ave-3,2023-09-01,113400,,portal_mar_report
511-pier-ave-3,2024-09-01,116800,,portal_mar_report
511-pier-ave-3,2026-06-07,119500,,mar_tool
511-pier-ave-4,2012-09-01,90600,2010-07-01,portal_mar_report
511-pier-ave-4,2013-09-01,91500,2010-07-01,portal_mar_report
511-pier-ave-4,2014-09-01,92200,2010-07-01,portal_mar_report
511-pier-ave-4,2015-09-01,92600,2010-07-01,portal_mar_report
511-pier-ave-4,2016-09-01,93800,2010-07-01,portal_mar_report
511-pier-ave-4,2017-09-01,95700,2010-07-01,portal_mar_report
511-pier-ave-4,2018-09-01,98500,2010-07-01,portal_mar_report
511-pier-ave-4,2020-09-01,101900,2010-07-01,portal_mar_report
511-pier-ave-4,2021-09-01,103600,2010-07-01,portal_mar_report
511-pier-ave-4,2023-07-19,106700,2010-07-01,mar_tool
511-pier-ave-4,2023-09-01,109700,2010-07-01,portal_mar_report
511-pier-ave-4,2024-09-01,113000,2010-07-01,portal_mar_report
511-pier-ave-4,2026-06-07,115600,2010-07-01,mar_tool
511-pier-ave-5,2012-09-01,93700,,portal_mar_report
511-pier-ave-5,2013-09-01,94600,,portal_mar_report
511-pier-ave-5,2014-09-01,95400,,portal_mar_report
511-pier-ave-5,2015-09-01,95800,,portal_mar_report
511-pier-ave-5,2016-09-01,97000,,portal_mar_report
511-pier-ave-5,2017-09-01,98900,,portal_mar_report
511-pier-ave-5,2018-09-01,101800,,portal_mar_report
511-pier-ave-5,2019-09-01,103800,,portal_mar_report
511-pier-ave-5,2020-09-01,105300,,portal_mar_report
511-pier-ave-5,2021-09-01,107100,,portal_mar_report
511-pier-ave-5,2023-07-19,110300,,mar_tool
511-pier-ave-5,2023-09-01,113400,,portal_mar_report
