unit_id,apn,address,unit_label,bedrooms,first_seen_at
1010-pico-blvd-9,4284016002,1010 PICO BLVD,9,0,2026-06-07
1011-19th-st-1,4277025007,1011 19TH ST,1,2,2026-06-07
1011-19th-st-2,4277025007,1011 19TH ST,2,2,2026-06-07
1011-19th-st-3,4277025007,1011 19TH ST,3,3,2026-06-07
1011-19th-st-a,4277025007,1011 19TH ST,A,1,2026-06-07
1011-19th-st-b,4277025007,1011 19TH ST,B,1,2026-06-07
1011-19th-st-c,4277025007,1011 19TH ST,C,1,2026-06-07
1011-19th-st-d,4277025007,1011 19TH ST,D,1,2026-06-07
1011-4th-st-101,4292014027,1011 4TH ST,101,1,2026-06-07
1011-4th-st-102,4292014027,1011 4TH ST,102,2,2026-06-07
1011-4th-st-103,4292014027,1011 4TH ST,103,1,2026-06-07
1011-4th-st-104,4292014027,1011 4TH ST,104,1,2026-06-07
1011-4th-st-105,4292014027,1011 4TH ST,105,2,2026-06-07
1011-4th-st-106,4292014027,1011 4TH ST,106,1,2026-06-07
1011-4th-st-107,4292014027,1011 4TH ST,107,1,2026-06-07
1011-4th-st-108,4292014027,1011 4TH ST,108,1,2026-06-07
1011-4th-st-109,4292014027,1011 4TH ST,109,1,2026-06-07
1011-4th-st-110,4292014027,1011 4TH ST,110,1,2026-06-07
1011-4th-st-111,4292014027,1011 4TH ST,111,1,2026-06-07
1011-4th-st-112,4292014027,1011 4TH ST,112,2,2026-06-07
1011-4th-st-114,4292014027,1011 4TH ST,114,1,2026-06-07
1011-4th-st-115,4292014027,1011 4TH ST,115,1,2026-06-07
1011-4th-st-116,4292014027,1011 4TH ST,116,1,2026-06-07
1011-4th-st-201,4292014027,1011 4TH ST,201,1,2026-06-07
1011-4th-st-202,4292014027,1011 4TH ST,202,2,2026-06-07
1011-4th-st-203,4292014027,1011 4TH ST,203,2,2026-06-07
1011-4th-st-204,4292014027,1011 4TH ST,204,1,2026-06-07
1011-4th-st-205,4292014027,1011 4TH ST,205,2,2026-06-07
1011-4th-st-206,4292014027,1011 4TH ST,206,1,2026-06-07
1011-4th-st-207,4292014027,1011 4TH ST,207,2,2026-06-07
1011-4th-st-208,4292014027,1011 4TH ST,208,1,2026-06-07
1011-4th-st-209,4292014027,1011 4TH ST,209,1,2026-06-07
1011-4th-st-210,4292014027,1011 4TH ST,210,1,2026-06-07
1011-4th-st-211,4292014027,1011 4TH ST,211,2,2026-06-07
1011-4th-st-212,4292014027,1011 4TH ST,212,2,2026-06-07
1011-4th-st-214,4292014027,1011 4TH ST,214,2,2026-06-07
1011-4th-st-215,4292014027,1011 4TH ST,215,1,2026-06-07
1011-4th-st-216,4292014027,1011 4TH ST,216,2,2026-06-07
1011-4th-st-217,4292014027,1011 4TH ST,217,1,2026-06-07
1011-4th-st-218,4292014027,1011 4TH ST,218,2,2026-06-07
1011-4th-st-301,4292014027,1011 4TH ST,301,3,2026-06-07
1011-4th-st-303,4292014027,1011 4TH ST,303,1,2026-06-07
1011-4th-st-304,4292014027,1011 4TH ST,304,1,2026-06-07
1011-4th-st-305,4292014027,1011 4TH ST,305,2,2026-06-07
1011-4th-st-306,4292014027,1011 4TH ST,306,1,2026-06-07
1011-4th-st-307,4292014027,1011 4TH ST,307,1,2026-06-07
1011-4th-st-308,4292014027,1011 4TH ST,308,2,2026-06-07
1011-4th-st-309,4292014027,1011 4TH ST,309,1,2026-06-07
1011-4th-st-310,4292014027,1011 4TH ST,310,1,2026-06-07
1011-4th-st-311,4292014027,1011 4TH ST,311,1,2026-06-07
1011-4th-st-312,4292014027,1011 4TH ST,312,2,2026-06-07
1011-4th-st-314,4292014027,1011 4TH ST,314,1,2026-06-07
1011-4th-st-315,4292014027,1011 4TH ST,315,1,2026-06-07
1011-4th-st-316,4292014027,1011 4TH ST,316,1,2026-06-07
1011-4th-st-317,4292014027,1011 4TH ST,317,1,2026-06-07
1011-4th-st-318,4292014027,1011 4TH ST,318,1,2026-06-07
1011-5th-st-1,4292011036,1011 5TH ST,1,3,2026-06-07
1011-5th-st-2,4292011037,1011 5TH ST,2,4,2026-06-07
1011-5th-st-4,4292011039,1011 5TH ST,4,5,2026-06-07
1011-5th-st-5,4292011040,1011 5TH ST,5,5,2026-06-07
1011-6th-st,4292006019,1011 6TH ST,,2,2026-06-07
1011-grant-st,4284015019,1011 GRANT ST,,2,2026-06-07
1011-grant-st-a,4284015019,1011 GRANT ST,A,2,2026-06-07
1011-grant-st-b,4284015019,1011 GRANT ST,B,1,2026-06-07
1011-grant-st-c,4284015019,1011 GRANT ST,C,1,2026-06-07
1011-hill-st,4285001008,1011 HILL ST,,4,2026-06-07
1011-hill-st-a,4285001008,1011 HILL ST,A,1,2026-06-07
1011-hill-st-b,4285001008,1011 HILL ST,B,1,2026-06-07
1011-pearl-st-a,4284013021,1011 PEARL ST,A,1,2026-06-07
1011-pearl-st-b,4284013021,1011 PEARL ST,B,1,2026-06-07
1011-pearl-st-c,4284013021,1011 PEARL ST,C,1,2026-06-07
1011-pearl-st-d,4284013021,1011 PEARL ST,D,1,2026-06-07
1011-pearl-st-e,4284013021,1011 PEARL ST,E,0,2026-06-07
1011-pearl-st-f,4284013021,1011 PEARL ST,F,2,2026-06-07
1011-pearl-st-g,4284013021,1011 PEARL ST,G,1,2026-06-07
1012-17th-st-1,4281003057,1012 17TH ST,1,3,2026-06-07
1012-17th-st-2,4281003058,1012 17TH ST,2,1,2026-06-07
1012-17th-st-3,4281003059,1012 17TH ST,3,1,2026-06-07
1012-17th-st-4,4281003060,1012 17TH ST,4,4,2026-06-07
1012-17th-st-5,4281003061,1012 17TH ST,5,2,2026-06-07
1012-17th-st-6,4281003062,1012 17TH ST,6,2,2026-06-07
1012-3rd-st-100,4292022041,1012 3RD ST,100,0,2026-06-07
1012-3rd-st-101,4292022041,1012 3RD ST,101,2,2026-06-07
1012-3rd-st-102,4292022041,1012 3RD ST,102,1,2026-06-07
1012-3rd-st-103,4292022041,1012 3RD ST,103,2,2026-06-07
1012-3rd-st-104,4292022041,1012 3RD ST,104,1,2026-06-07
1012-3rd-st-105,4292022041,1012 3RD ST,105,1,2026-06-07
1012-3rd-st-106,4292022041,1012 3RD ST,106,1,2026-06-07
1012-3rd-st-107,4292022041,1012 3RD ST,107,2,2026-06-07
1012-3rd-st-108,4292022041,1012 3RD ST,108,2,2026-06-07
1012-3rd-st-109,4292022041,1012 3RD ST,109,2,2026-06-07
1012-3rd-st-201,4292022041,1012 3RD ST,201,2,2026-06-07
1012-3rd-st-202,4292022041,1012 3RD ST,202,2,2026-06-07
1012-3rd-st-203,4292022041,1012 3RD ST,203,2,2026-06-07
1012-3rd-st-204,4292022041,1012 3RD ST,204,1,2026-06-07
1012-3rd-st-205,4292022041,1012 3RD ST,205,1,2026-06-07
1012-3rd-st-206,4292022041,1012 3RD ST,206,1,2026-06-07
1012-3rd-st-207,4292022041,1012 3RD ST,207,2,2026-06-07
1012-3rd-st-208,4292022041,1012 3RD ST,208,2,2026-06-07
1012-3rd-st-209,4292022041,1012 3RD ST,209,2,2026-06-07
1012-3rd-st-301,4292022041,1012 3RD ST,301,2,2026-06-07
1012-3rd-st-302,4292022041,1012 3RD ST,302,2,2026-06-07
1012-3rd-st-303,4292022041,1012 3RD ST,303,2,2026-06-07
1012-3rd-st-304,4292022041,1012 3RD ST,304,1,2026-06-07
1012-3rd-st-305,4292022041,1012 3RD ST,305,1,2026-06-07
1012-3rd-st-306,4292022041,1012 3RD ST,306,1,2026-06-07
1012-3rd-st-307,4292022041,1012 3RD ST,307,2,2026-06-07
1012-3rd-st-308,4292022041,1012 3RD ST,308,2,2026-06-07
1012-3rd-st-309,4292022041,1012 3RD ST,309,2,2026-06-07
1012-7th-st-10,4292006038,1012 7TH ST,10,2,2026-06-07
1012-7th-st-3,4292006031,1012 7TH ST,3,0,2026-06-07
1012-7th-st-6,4292006034,1012 7TH ST,6,0,2026-06-07
1012-7th-st-7,4292006035,1012 7TH ST,7,2,2026-06-07
1012-broadway,4282030023,1012 BROADWAY,,1,2026-06-07
1012-euclid-st,4281018003,1012 EUCLID ST,,1,2026-06-07
1012-maple-st,4284009013,1012 MAPLE ST,,0,2026-06-07
1012-michigan-ave,4283023016,1012 MICHIGAN AVE,,1,2026-06-07
1012-pacific-st,4284013003,1012 PACIFIC ST,,3,2026-06-07
1012-pacific-st-a,4284013003,1012 PACIFIC ST,A,0,2026-06-07
1012-pacific-st-b,4284013003,1012 PACIFIC ST,B,1,2026-06-07
1013-12th-st-1,4281018022,1013 12TH ST,1,2,2026-06-07
1013-12th-st-10,4281018022,1013 12TH ST,10,2,2026-06-07
1013-12th-st-2,4281018022,1013 12TH ST,2,1,2026-06-07
1013-12th-st-3,4281018022,1013 12TH ST,3,1,2026-06-07
1013-12th-st-4,4281018022,1013 12TH ST,4,1,2026-06-07
1013-12th-st-5,4281018022,1013 12TH ST,5,2,2026-06-07
1013-12th-st-6,4281018022,1013 12TH ST,6,1,2026-06-07
1013-12th-st-7,4281018022,1013 12TH ST,7,1,2026-06-07
1013-12th-st-8,4281018022,1013 12TH ST,8,1,2026-06-07
1013-12th-st-9,4281018022,1013 12TH ST,9,2,2026-06-07
1013-6th-st,4292006019,1013 6TH ST,,2,2026-06-07
1013-bay-st,4284016018,1013 BAY ST,,0,2026-06-07
1013-ocean-park-blvd-1,4284009008,1013 OCEAN PARK BLVD,1,1,2026-06-07
1013-ocean-park-blvd-10,4284009008,1013 OCEAN PARK BLVD,10,3,2026-06-07
1013-ocean-park-blvd-2,4284009008,1013 OCEAN PARK BLVD,2,0,2026-06-07
1013-ocean-park-blvd-3,4284009008,1013 OCEAN PARK BLVD,3,1,2026-06-07
1013-ocean-park-blvd-4,4284009008,1013 OCEAN PARK BLVD,4,1,2026-06-07
1013-ocean-park-blvd-5,4284009008,1013 OCEAN PARK BLVD,5,1,2026-06-07
1013-ocean-park-blvd-6,4284009008,1013 OCEAN PARK BLVD,6,1,2026-06-07
1013-ocean-park-blvd-7,4284009008,1013 OCEAN PARK BLVD,7,1,2026-06-07
1013-ocean-park-blvd-8,4284009008,1013 OCEAN PARK BLVD,8,1,2026-06-07
1013-ocean-park-blvd-9,4284009008,1013 OCEAN PARK BLVD,9,1,2026-06-07
1013-pico-blvd,4283023001,1013 PICO BLVD,,0,2026-06-07
1014-14th-st-1,4281013003,1014 14TH ST,1,2,2026-06-07
1014-14th-st-10,4281013003,1014 14TH ST,10,2,2026-06-07
1014-14th-st-2,4281013003,1014 14TH ST,2,1,2026-06-07
1014-14th-st-3,4281013003,1014 14TH ST,3,1,2026-06-07
1014-14th-st-4,4281013003,1014 14TH ST,4,1,2026-06-07
1014-14th-st-5,4281013003,1014 14TH ST,5,2,2026-06-07
1014-14th-st-6,4281013003,1014 14TH ST,6,1,2026-06-07
1014-14th-st-7,4281013003,1014 14TH ST,7,1,2026-06-07
1014-14th-st-8,4281013003,1014 14TH ST,8,2,2026-06-07
1014-14th-st-9,4281013003,1014 14TH ST,9,2,2026-06-07
1014-18th-st,4277027019,1014 18TH ST,,1,2026-06-07
1014-18th-st-1-2,4277027019,1014 18TH ST,1/2,2,2026-06-07
1014-4th-st-1,4292019079,1014 4TH ST,1,4,2026-06-07
1014-4th-st-10,4292019088,1014 4TH ST,10,2,2026-06-07
1014-4th-st-11,4292019089,1014 4TH ST,11,1,2026-06-07
1014-4th-st-2,4292019080,1014 4TH ST,2,1,2026-06-07
1014-4th-st-3,4292019081,1014 4TH ST,3,2,2026-06-07
1014-4th-st-4,4292019082,1014 4TH ST,4,4,2026-06-07
1014-4th-st-5,4292019083,1014 4TH ST,5,1,2026-06-07
1014-4th-st-6,4292019084,1014 4TH ST,6,2,2026-06-07
1014-4th-st-7,4292019085,1014 4TH ST,7,1,2026-06-07
1014-4th-st-8,4292019086,1014 4TH ST,8,4,2026-06-07
1014-4th-st-9,4292019087,1014 4TH ST,9,1,2026-06-07
1014-5th-st-1,4292014003,1014 5TH ST,1,1,2026-06-07
1014-5th-st-2,4292014003,1014 5TH ST,2,0,2026-06-07
1014-5th-st-3,4292014003,1014 5TH ST,3,0,2026-06-07
1014-5th-st-4,4292014003,1014 5TH ST,4,0,2026-06-07
1014-5th-st-5,4292014003,1014 5TH ST,5,0,2026-06-07
1014-5th-st-6,4292014003,1014 5TH ST,6,1,2026-06-07
1014-6th-st-a,4292011053,1014 6TH ST,A,2,2026-06-07
1014-6th-st-b,4292011054,1014 6TH ST,B,2,2026-06-07
1014-6th-st-c,4292011060,1014 6TH ST,C,1,2026-06-07
1014-6th-st-d,4292011061,1014 6TH ST,D,1,2026-06-07
1014-6th-st-e,4292011062,1014 6TH ST,E,1,2026-06-07
1014-6th-st-f,4292011064,1014 6TH ST,F,1,2026-06-07
1014-6th-st-g,4292011063,1014 6TH ST,G,1,2026-06-07
1014-6th-st-h,4292011055,1014 6TH ST,H,0,2026-06-07
1014-grant-st-a,4284014002,1014 GRANT ST,A,2,2026-06-07
1014-grant-st-b,4284014002,1014 GRANT ST,B,1,2026-06-07
1014-grant-st-c,4284014002,1014 GRANT ST,C,1,2026-06-07
1014-grant-st-d,4284014002,1014 GRANT ST,D,1,2026-06-07
1014-grant-st-e,4284014002,1014 GRANT ST,E,1,2026-06-07
1014-hill-st-1,4285012029,1014 HILL ST,1,2,2026-06-07
1014-hill-st-2,4285012029,1014 HILL ST,2,2,2026-06-07
1014-hill-st-3,4285012029,1014 HILL ST,3,2,2026-06-07
1014-hill-st-4,4285012029,1014 HILL ST,4,1,2026-06-07
1014-hill-st-5,4285012029,1014 HILL ST,5,2,2026-06-07
1014-hill-st-6,4285012029,1014 HILL ST,6,2,2026-06-07
1014-hill-st-7,4285012029,1014 HILL ST,7,1,2026-06-07
1014-maple-st,4284009013,1014 MAPLE ST,,2,2026-06-07
1014-pier-ave,4285029021,1014 PIER AVE,,2,2026-06-07
1014-pier-ave-1-2,4285029021,1014 PIER AVE,1/2,3,2026-06-07
1015-18th-st-1,4277026015,1015 18TH ST,1,3,2026-06-07
1015-18th-st-2,4277026015,1015 18TH ST,2,2,2026-06-07
1015-18th-st-3,4277026015,1015 18TH ST,3,2,2026-06-07
1015-18th-st-4,4277026015,1015 18TH ST,4,2,2026-06-07
1015-18th-st-5,4277026015,1015 18TH ST,5,2,2026-06-07
1015-18th-st-6,4277026015,1015 18TH ST,6,1,2026-06-07
1015-19th-st-1,4277025001,1015 19TH ST,1,2,2026-06-07
1015-19th-st-2,4277025001,1015 19TH ST,2,2,2026-06-07
1015-19th-st-3,4277025001,1015 19TH ST,3,2,2026-06-07
1015-19th-st-4,4277025001,1015 19TH ST,4,2,2026-06-07
1015-19th-st-5,4277025001,1015 19TH ST,5,2,2026-06-07
1015-19th-st-6,4277025001,1015 19TH ST,6,2,2026-06-07
1015-20th-st-a,4277024024,1015 20TH ST,A,0,2026-06-07
1015-20th-st-b,4277024024,1015 20TH ST,B,0,2026-06-07
1015-2nd-st-101,4292022019,1015 2ND ST,101,1,2026-06-07
1015-2nd-st-102,4292022019,1015 2ND ST,102,1,2026-06-07
1015-2nd-st-103,4292022019,1015 2ND ST,103,0,2026-06-07
1015-2nd-st-104,4292022019,1015 2ND ST,104,1,2026-06-07
1015-2nd-st-105,4292022019,1015 2ND ST,105,1,2026-06-07
1015-2nd-st-106,4292022019,1015 2ND ST,106,1,2026-06-07
1015-2nd-st-107,4292022019,1015 2ND ST,107,1,2026-06-07
1015-2nd-st-108,4292022019,1015 2ND ST,108,0,2026-06-07
1015-2nd-st-109,4292022019,1015 2ND ST,109,1,2026-06-07
1015-2nd-st-110,4292022019,1015 2ND ST,110,1,2026-06-07
1015-2nd-st-201,4292022019,1015 2ND ST,201,1,2026-06-07
1015-2nd-st-202,4292022019,1015 2ND ST,202,0,2026-06-07
1015-2nd-st-203,4292022019,1015 2ND ST,203,1,2026-06-07
1015-2nd-st-204,4292022019,1015 2ND ST,204,0,2026-06-07
1015-2nd-st-205,4292022019,1015 2ND ST,205,0,2026-06-07
1015-2nd-st-206,4292022019,1015 2ND ST,206,1,2026-06-07
1015-2nd-st-207,4292022019,1015 2ND ST,207,0,2026-06-07
1015-2nd-st-208,4292022019,1015 2ND ST,208,2,2026-06-07
1015-2nd-st-209,4292022019,1015 2ND ST,209,0,2026-06-07
1015-2nd-st-210,4292022019,1015 2ND ST,210,1,2026-06-07
1015-2nd-st-211,4292022019,1015 2ND ST,211,0,2026-06-07
1015-2nd-st-212,4292022019,1015 2ND ST,212,2,2026-06-07
1015-2nd-st-214,4292022019,1015 2ND ST,214,1,2026-06-07
1015-2nd-st-215,4292022019,1015 2ND ST,215,2,2026-06-07
1015-2nd-st-216,4292022019,1015 2ND ST,216,0,2026-06-07
1015-2nd-st-217,4292022019,1015 2ND ST,217,0,2026-06-07
1015-2nd-st-218,4292022019,1015 2ND ST,218,0,2026-06-07
1015-2nd-st-219,4292022019,1015 2ND ST,219,0,2026-06-07
1015-2nd-st-220,4292022019,1015 2ND ST,220,0,2026-06-07
1015-2nd-st-301,4292022019,1015 2ND ST,301,2,2026-06-07
1015-2nd-st-302,4292022019,1015 2ND ST,302,1,2026-06-07
1015-3rd-st-1,4292019014,1015 3RD ST,1,1,2026-06-07
1015-3rd-st-10,4292019014,1015 3RD ST,10,1,2026-06-07
1015-3rd-st-11,4292019014,1015 3RD ST,11,1,2026-06-07
1015-3rd-st-12,4292019014,1015 3RD ST,12,1,2026-06-07
1015-3rd-st-14,4292019014,1015 3RD ST,14,1,2026-06-07
1015-3rd-st-15,4292019014,1015 3RD ST,15,1,2026-06-07
1015-3rd-st-16,4292019014,1015 3RD ST,16,1,2026-06-07
1015-3rd-st-17,4292019014,1015 3RD ST,17,1,2026-06-07
1015-3rd-st-18,4292019014,1015 3RD ST,18,1,2026-06-07
1015-3rd-st-19,4292019014,1015 3RD ST,19,1,2026-06-07
1015-3rd-st-2,4292019014,1015 3RD ST,2,1,2026-06-07
1015-3rd-st-20,4292019014,1015 3RD ST,20,1,2026-06-07
1015-3rd-st-21,4292019014,1015 3RD ST,21,1,2026-06-07
1015-3rd-st-22,4292019014,1015 3RD ST,22,1,2026-06-07
1015-3rd-st-23,4292019014,1015 3RD ST,23,1,2026-06-07
1015-3rd-st-24,4292019014,1015 3RD ST,24,1,2026-06-07
1015-3rd-st-25,4292019014,1015 3RD ST,25,1,2026-06-07
1015-3rd-st-26,4292019014,1015 3RD ST,26,1,2026-06-07
1015-3rd-st-3,4292019014,1015 3RD ST,3,1,2026-06-07
1015-3rd-st-4,4292019014,1015 3RD ST,4,1,2026-06-07
1015-3rd-st-5,4292019014,1015 3RD ST,5,1,2026-06-07
1015-3rd-st-6,4292019014,1015 3RD ST,6,1,2026-06-07
1015-3rd-st-7,4292019014,1015 3RD ST,7,1,2026-06-07
1015-3rd-st-8,4292019014,1015 3RD ST,8,1,2026-06-07
1015-3rd-st-9,4292019014,1015 3RD ST,9,1,2026-06-07
1015-9th-st-101,4281029019,1015 9TH ST,101,3,2026-06-07
1015-9th-st-102,4281029019,1015 9TH ST,102,2,2026-06-07
1015-9th-st-103,4281029019,1015 9TH ST,103,3,2026-06-07
1015-9th-st-104,4281029019,1015 9TH ST,104,2,2026-06-07
1015-9th-st-105,4281029019,1015 9TH ST,105,3,2026-06-07
1015-9th-st-106,4281029019,1015 9TH ST,106,2,2026-06-07
1015-9th-st-107,4281029019,1015 9TH ST,107,3,2026-06-07
1015-9th-st-201,4281029019,1015 9TH ST,201,3,2026-06-07
1015-9th-st-202,4281029019,1015 9TH ST,202,2,2026-06-07
1015-9th-st-203,4281029019,1015 9TH ST,203,3,2026-06-07
1015-9th-st-204,4281029019,1015 9TH ST,204,2,2026-06-07
1015-9th-st-205,4281029019,1015 9TH ST,205,3,2026-06-07
1015-9th-st-206,4281029019,1015 9TH ST,206,2,2026-06-07
1015-9th-st-207,4281029019,1015 9TH ST,207,3,2026-06-07
1015-9th-st-208,4281029019,1015 9TH ST,208,2,2026-06-07
1015-9th-st-301,4281029019,1015 9TH ST,301,3,2026-06-07
1015-9th-st-302,4281029019,1015 9TH ST,302,2,2026-06-07
1015-9th-st-303,4281029019,1015 9TH ST,303,3,2026-06-07
1015-9th-st-304,4281029019,1015 9TH ST,304,2,2026-06-07
1015-9th-st-305,4281029019,1015 9TH ST,305,3,2026-06-07
1015-9th-st-306,4281029019,1015 9TH ST,306,2,2026-06-07
1015-9th-st-307,4281029019,1015 9TH ST,307,3,2026-06-07
1015-9th-st-308,4281029019,1015 9TH ST,308,2,2026-06-07
1015-ashland-ave,4285012016,1015 ASHLAND AVE,,2,2026-06-07
1015-ashland-ave-1,4285012016,1015 ASHLAND AVE,1,2,2026-06-07
1015-ashland-ave-2,4285012016,1015 ASHLAND AVE,2,1,2026-06-07
1015-ashland-ave-3,4285012016,1015 ASHLAND AVE,3,1,2026-06-07
1015-ashland-ave-4,4285012016,1015 ASHLAND AVE,4,2,2026-06-07
1015-ashland-ave-5,4285012016,1015 ASHLAND AVE,5,1,2026-06-07
1015-ashland-ave-6,4285012016,1015 ASHLAND AVE,6,1,2026-06-07
1015-georgina-ave,4280006009,1015 GEORGINA AVE,,0,2026-06-07
1015-pico-blvd,4283023001,1015 PICO BLVD,,2,2026-06-07
1015-pier-ave-front,4285028023,1015 PIER AVE,FRONT,2,2026-06-07
1015-pier-ave-rear,4285028023,1015 PIER AVE,REAR,1,2026-06-07
1016-centinela-ave,4266002061,1016 CENTINELA AVE,,0,2026-06-07
1016-chelsea-ave,4277020014,1016 CHELSEA AVE,,4,2026-06-07
1017-10th-st-1,4281026023,1017 10TH ST,1,3,2026-06-07
1017-10th-st-10,4281026023,1017 10TH ST,10,1,2026-06-07
1017-10th-st-11,4281026023,1017 10TH ST,11,2,2026-06-07
1017-10th-st-12,4281026023,1017 10TH ST,12,2,2026-06-07
1017-10th-st-14,4281026023,1017 10TH ST,14,2,2026-06-07
1017-10th-st-2,4281026023,1017 10TH ST,2,3,2026-06-07
1017-10th-st-3,4281026023,1017 10TH ST,3,2,2026-06-07
1017-10th-st-4,4281026023,1017 10TH ST,4,1,2026-06-07
1017-10th-st-5,4281026023,1017 10TH ST,5,1,2026-06-07
1017-10th-st-6,4281026023,1017 10TH ST,6,3,2026-06-07
1017-10th-st-7,4281026023,1017 10TH ST,7,3,2026-06-07
1017-10th-st-8,4281026023,1017 10TH ST,8,3,2026-06-07
1017-10th-st-9,4281026023,1017 10TH ST,9,2,2026-06-07
1017-16th-st-a,4281003018,1017 16TH ST,A,2,2026-06-07
1017-16th-st-b,4281003018,1017 16TH ST,B,1,2026-06-07
1017-16th-st-c,4281003018,1017 16TH ST,C,2,2026-06-07
1017-16th-st-d,4281003018,1017 16TH ST,D,1,2026-06-07
1017-20th-st,4277024024,1017 20TH ST,,0,2026-06-07
1017-2nd-st-302,4292022033,1017 2ND ST,302,2,2026-06-07
1017-4th-st-1,4292014018,1017 4TH ST,1,1,2026-06-07
1017-4th-st-10,4292014018,1017 4TH ST,10,1,2026-06-07
1017-4th-st-11,4292014018,1017 4TH ST,11,1,2026-06-07
1017-4th-st-12,4292014018,1017 4TH ST,12,0,2026-06-07
1017-4th-st-14,4292014018,1017 4TH ST,14,0,2026-06-07
1017-4th-st-14-1-2,4292014018,1017 4TH ST,14(1/2),0,2026-06-07
1017-4th-st-15,4292014018,1017 4TH ST,15,1,2026-06-07
1017-4th-st-16,4292014018,1017 4TH ST,16,1,2026-06-07
1017-4th-st-2,4292014018,1017 4TH ST,2,1,2026-06-07
1017-4th-st-3,4292014018,1017 4TH ST,3,0,2026-06-07
1017-4th-st-4,4292014018,1017 4TH ST,4,0,2026-06-07
1017-4th-st-5,4292014018,1017 4TH ST,5,0,2026-06-07
1017-4th-st-6,4292014018,1017 4TH ST,6,0,2026-06-07
1017-4th-st-7,4292014018,1017 4TH ST,7,1,2026-06-07
1017-4th-st-8,4292014018,1017 4TH ST,8,1,2026-06-07
1017-4th-st-9,4292014018,1017 4TH ST,9,1,2026-06-07
1017-5th-st-1,4292011018,1017 5TH ST,1,2,2026-06-07
1017-5th-st-10,4292011018,1017 5TH ST,10,0,2026-06-07
1017-5th-st-11,4292011018,1017 5TH ST,11,2,2026-06-07
1017-5th-st-2,4292011018,1017 5TH ST,2,1,2026-06-07
1017-5th-st-3,4292011018,1017 5TH ST,3,1,2026-06-07
1017-5th-st-4,4292011018,1017 5TH ST,4,1,2026-06-07
1017-5th-st-5,4292011018,1017 5TH ST,5,0,2026-06-07
1017-5th-st-6,4292011018,1017 5TH ST,6,2,2026-06-07
1017-5th-st-7,4292011018,1017 5TH ST,7,1,2026-06-07
1017-5th-st-8,4292011018,1017 5TH ST,8,1,2026-06-07
1017-5th-st-9,4292011018,1017 5TH ST,9,1,2026-06-07
1017-euclid-st-1,4281013020,1017 EUCLID ST,1,2,2026-06-07
1017-euclid-st-10,4281013020,1017 EUCLID ST,10,0,2026-06-07
1017-euclid-st-2,4281013020,1017 EUCLID ST,2,1,2026-06-07
1017-euclid-st-3,4281013020,1017 EUCLID ST,3,1,2026-06-07
1017-euclid-st-4,4281013020,1017 EUCLID ST,4,1,2026-06-07
1017-euclid-st-5,4281013020,1017 EUCLID ST,5,2,2026-06-07
1017-euclid-st-6,4281013020,1017 EUCLID ST,6,1,2026-06-07
1017-euclid-st-7,4281013020,1017 EUCLID ST,7,1,2026-06-07
1017-euclid-st-8,4281013020,1017 EUCLID ST,8,1,2026-06-07
1017-euclid-st-9,4281013020,1017 EUCLID ST,9,0,2026-06-07
1017-hill-st,4285001009,1017 HILL ST,,1,2026-06-07
1017-ocean-ave-a,4292027016,1017 OCEAN AVE,A,1,2026-06-07
1017-ocean-ave-b,4292027016,1017 OCEAN AVE,B,1,2026-06-07
1017-ocean-ave-c,4292027016,1017 OCEAN AVE,C,1,2026-06-07
1017-ocean-ave-d,4292027016,1017 OCEAN AVE,D,1,2026-06-07
1017-ocean-ave-e,4292027016,1017 OCEAN AVE,E,1,2026-06-07
1017-ocean-ave-f,4292027016,1017 OCEAN AVE,F,1,2026-06-07
1017-ocean-ave-g,4292027016,1017 OCEAN AVE,G,2,2026-06-07
1017-ocean-park-blvd-1,4284009007,1017 OCEAN PARK BLVD,1,1,2026-06-07
1017-ocean-park-blvd-2,4284009007,1017 OCEAN PARK BLVD,2,1,2026-06-07
1017-ocean-park-blvd-3,4284009007,1017 OCEAN PARK BLVD,3,2,2026-06-07
1017-ocean-park-blvd-4,4284009007,1017 OCEAN PARK BLVD,4,2,2026-06-07
1017-ocean-park-blvd-5,4284009007,1017 OCEAN PARK BLVD,5,2,2026-06-07
1017-ocean-park-blvd-6,4284009007,1017 OCEAN PARK BLVD,6,2,2026-06-07
1017-ocean-park-blvd-7,4284009007,1017 OCEAN PARK BLVD,7,3,2026-06-07
1017-ocean-park-blvd-8,4284009007,1017 OCEAN PARK BLVD,8,1,2026-06-07
1017-pearl-st-a,4284013026,1017 PEARL ST,A,2,2026-06-07
1017-pearl-st-b,4284013027,1017 PEARL ST,B,2,2026-06-07
1017-pearl-st-c,4284013028,1017 PEARL ST,C,2,2026-06-07
1017-pearl-st-d,4284013029,1017 PEARL ST,D,2,2026-06-07
1017-pearl-st-e,4284013030,1017 PEARL ST,E,3,2026-06-07
1018-10th-st,4281029004,1018 10TH ST,,2,2026-06-07
1018-17th-st,4281003004,1018 17TH ST,,2,2026-06-07
1018-20th-st-a,4277025022,1018 20TH ST,A,1,2026-06-07
1018-20th-st-b,4277025022,1018 20TH ST,B,1,2026-06-07
1018-20th-st-c,4277025022,1018 20TH ST,C,1,2026-06-07
1018-20th-st-d,4277025022,1018 20TH ST,D,1,2026-06-07
1018-20th-st-e,4277025022,1018 20TH ST,E,1,2026-06-07
1018-20th-st-f,4277025022,1018 20TH ST,F,1,2026-06-07
