parcel_id,street_number,street_name,apn,first_seen_at,last_drilled_at
854-10th-st,854,10TH ST,,2026-06-07,2026-06-07
854-16th-st,854,16TH ST,4281008011,2026-06-07,2026-06-07
854-18th-st,854,18TH ST,4277008152,2026-06-07,2026-06-07
854-19th-st,854,19TH ST,4277008061,2026-06-07,2026-06-07
854-23rd-st,854,23RD ST,,2026-06-07,2026-06-07
854-4th-st,854,4TH ST,4292017012,2026-06-07,2026-06-07
854-5th-st,854,5TH ST,4292016011,2026-06-07,2026-06-07
854-9th-st,854,9TH ST,4281032011,2026-06-07,2026-06-07
854-bay-st,854,BAY ST,4284002014,2026-06-07,2026-06-07
854-euclid-st,854,EUCLID ST,4281016008,2026-06-07,2026-06-07
855-10th-st,855,10TH ST,4281024028,2026-06-07,2026-06-07
855-15th-st,855,15TH ST,,2026-06-07,2026-06-07
855-17th-st,855,17TH ST,4277008145,2026-06-07,2026-06-07
855-19th-st,855,19TH ST,,2026-06-07,2026-06-07
855-3rd-st,855,3RD ST,4292017030,2026-06-07,2026-06-07
855-6th-st,855,6TH ST,4292008012,2026-06-07,2026-06-07
855-bay-st,855,BAY ST,4284001016,2026-06-07,2026-06-07
855-euclid-st,855,EUCLID ST,4281015024,2026-06-07,2026-06-07
856-euclid-st,856,EUCLID ST,4281016008,2026-06-07,2026-06-07
857-14th-st,857,14TH ST,4281009013,2026-06-07,2026-06-07
857-17th-st,857,17TH ST,4277008146,2026-06-07,2026-06-07
857-19th-st,857,19TH ST,4277006024,2026-06-07,2026-06-07
857-2nd-st,857,2ND ST,4292024029,2026-06-07,2026-06-07
857-4th-st,857,4TH ST,4292016014,2026-06-07,2026-06-07
857-9th-st,857,9TH ST,4281031013,2026-06-07,2026-06-07
857-euclid-st,857,EUCLID ST,4281015024,2026-06-07,2026-06-07
858-12th-st,858,12TH ST,,2026-06-07,2026-06-07
858-14th-st,858,14TH ST,4281015011,2026-06-07,2026-06-07
858-16th-st,858,16TH ST,4281008012,2026-06-07,2026-06-07
858-19th-st,858,19TH ST,,2026-06-07,2026-06-07
858-20th-st,858,20TH ST,4277006011,2026-06-07,2026-06-07
858-21st-st,858,21ST ST,4277005013,2026-06-07,2026-06-07
858-22nd-st,858,22ND ST,,2026-06-07,2026-06-07
858-25th-st,858,25TH ST,,2026-06-07,2026-06-07
858-3rd-st,858,3RD ST,4292024010,2026-06-07,2026-06-07
858-5th-st,858,5TH ST,4292016061,2026-06-07,2026-06-07
858-euclid-st,858,EUCLID ST,4281016008,2026-06-07,2026-06-07
858-lincoln-blvd,858,LINCOLN BLVD,4292001013,2026-06-07,2026-06-07
859-25th-st,859,25TH ST,,2026-06-07,2026-06-07
859-26th-st,859,26TH ST,4266013078,2026-06-07,2026-06-07
859-harvard-st,859,HARVARD ST,,2026-06-07,2026-06-07
859-princeton-st,859,PRINCETON ST,,2026-06-07,2026-06-07
860-23rd-st,860,23RD ST,,2026-06-07,2026-06-07
860-3rd-st,860,3RD ST,4292024011,2026-06-07,2026-06-07
860-princeton-st,860,PRINCETON ST,,2026-06-07,2026-06-07
861-berkeley-st,861,BERKELEY ST,4266004019,2026-06-07,2026-06-07
864-harvard-st,864,HARVARD ST,,2026-06-07,2026-06-07
865-harvard-st,865,HARVARD ST,,2026-06-07,2026-06-07
867-berkeley-st,867,BERKELEY ST,4266005066,2026-06-07,2026-06-07
868-berkeley-st,868,BERKELEY ST,,2026-06-07,2026-06-07
881-berkeley-st,881,BERKELEY ST,,2026-06-07,2026-06-07
9-vicente-ter,9,VICENTE TER,4290020024,2026-06-07,2026-06-07
900-euclid-st,900,EUCLID ST,4281017055,2026-06-07,2026-06-07
901-10th-st,901,10TH ST,4281025076,2026-06-07,2026-06-07
901-19th-st,901,19TH ST,4277011013,2026-06-07,2026-06-07
901-21st-st,901,21ST ST,4277013013,2026-06-07,2026-06-07
901-23rd-st,901,23RD ST,,2026-06-07,2026-06-07
901-25th-st,901,25TH ST,,2026-06-07,2026-06-07
901-26th-st,901,26TH ST,,2026-06-07,2026-06-07
901-3rd-st,901,3RD ST,4292018020,2026-06-07,2026-06-07
901-5th-st,901,5TH ST,4292010033,2026-06-07,2026-06-07
901-6th-st,901,6TH ST,4292007030,2026-06-07,2026-06-07
901-california-ave,901,CALIFORNIA AVE,4281029051,2026-06-07,2026-06-07
901-euclid-st,901,EUCLID ST,4281014024,2026-06-07,2026-06-07
901-harvard-st,901,HARVARD ST,,2026-06-07,2026-06-07
901-montana-ave,901,MONTANA AVE,4280023032,2026-06-07,2026-06-07
901-ocean-ave,901,OCEAN AVE,4292026024,2026-06-07,2026-06-07
901-washington-ave,901,WASHINGTON AVE,4281030013,2026-06-07,2026-06-07
902-10th-st,902,10TH ST,4281030001,2026-06-07,2026-06-07
902-16th-st,902,16TH ST,4281007001,2026-06-07,2026-06-07
902-18th-st,902,18TH ST,4277009001,2026-06-07,2026-06-07
902-22nd-st,902,22ND ST,,2026-06-07,2026-06-07
902-25th-st,902,25TH ST,,2026-06-07,2026-06-07
902-berkeley-st,902,BERKELEY ST,,2026-06-07,2026-06-07
902-california-ave,902,CALIFORNIA AVE,4281028023,2026-06-07,2026-06-07
902-harvard-st,902,HARVARD ST,4266014054,2026-06-07,2026-06-07
902-idaho-ave,902,IDAHO AVE,,2026-06-07,2026-06-07
902-washington-ave,902,WASHINGTON AVE,4281029022,2026-06-07,2026-06-07
903-14th-st,903,14TH ST,4281010025,2026-06-07,2026-06-07
903-18th-st,903,18TH ST,4277010022,2026-06-07,2026-06-07
903-21st-st,903,21ST ST,4277013013,2026-06-07,2026-06-07
903-24th-st,903,24TH ST,4277016011,2026-06-07,2026-06-07
903-4th-st,903,4TH ST,4292015024,2026-06-07,2026-06-07
903-7th-st,903,7TH ST,4292002023,2026-06-07,2026-06-07
903-9th-st,903,9TH ST,,2026-06-07,2026-06-07
903-california-ave,903,CALIFORNIA AVE,4281029053,2026-06-07,2026-06-07
903-lincoln-blvd,903,LINCOLN BLVD,4281033023,2026-06-07,2026-06-07
903-stanford-st,903,STANFORD ST,4266005043,2026-06-07,2026-06-07
903-washington-ave,903,WASHINGTON AVE,4281030013,2026-06-07,2026-06-07
904-16th-st,904,16TH ST,4281007001,2026-06-07,2026-06-07
904-4th-st,904,4TH ST,4292018001,2026-06-07,2026-06-07
904-5th-st,904,5TH ST,,2026-06-07,2026-06-07
904-idaho-ave,904,IDAHO AVE,,2026-06-07,2026-06-07
904-washington-ave,904,WASHINGTON AVE,4281029022,2026-06-07,2026-06-07
905-2nd-st,905,2ND ST,4292023019,2026-06-07,2026-06-07
905-california-ave,905,CALIFORNIA AVE,4281029055,2026-06-07,2026-06-07
905-centinela-ave,905,CENTINELA AVE,,2026-06-07,2026-06-07
905-michigan-ave,905,MICHIGAN AVE,4283018023,2026-06-07,2026-06-07
905-washington-ave,905,WASHINGTON AVE,4281030013,2026-06-07,2026-06-07
906-20th-st,906,20TH ST,4277011033,2026-06-07,2026-06-07
906-9th-st,906,9TH ST,4281033001,2026-06-07,2026-06-07
906-idaho-ave,906,IDAHO AVE,,2026-06-07,2026-06-07
906-princeton-st,906,PRINCETON ST,,2026-06-07,2026-06-07
906-washington-ave,906,WASHINGTON AVE,4281029022,2026-06-07,2026-06-07
907-11th-st,907,11TH ST,4281022026,2026-06-07,2026-06-07
907-12th-st,907,12TH ST,4281017116,2026-06-07,2026-06-07
907-14th-st,907,14TH ST,4281010022,2026-06-07,2026-06-07
907-15th-st,907,15TH ST,4281007022,2026-06-07,2026-06-07
907-16th-st,907,16TH ST,4281002024,2026-06-07,2026-06-07
907-17th-st,907,17TH ST,4277009015,2026-06-07,2026-06-07
907-18th-st,907,18TH ST,4277010133,2026-06-07,2026-06-07
907-20th-st,907,20TH ST,4277012014,2026-06-07,2026-06-07
907-21st-st,907,21ST ST,4277013014,2026-06-07,2026-06-07
907-22nd-st,907,22ND ST,,2026-06-07,2026-06-07
907-24th-st,907,24TH ST,,2026-06-07,2026-06-07
907-26th-st,907,26TH ST,,2026-06-07,2026-06-07
907-4th-st,907,4TH ST,4292015023,2026-06-07,2026-06-07
907-7th-st,907,7TH ST,4292002022,2026-06-07,2026-06-07
907-california-ave,907,CALIFORNIA AVE,4281029057,2026-06-07,2026-06-07
907-centinela-ave,907,CENTINELA AVE,,2026-06-07,2026-06-07
907-lincoln-blvd,907,LINCOLN BLVD,,2026-06-07,2026-06-07
907-princeton-st,907,PRINCETON ST,,2026-06-07,2026-06-07
907-washington-ave,907,WASHINGTON AVE,4281030013,2026-06-07,2026-06-07
908-11th-st,908,11TH ST,4281025002,2026-06-07,2026-06-07
908-12th-st,908,12TH ST,4281022006,2026-06-07,2026-06-07
908-14th-st,908,14TH ST,,2026-06-07,2026-06-07
908-15th-st,908,15TH ST,4281010002,2026-06-07,2026-06-07
908-17th-st,908,17TH ST,,2026-06-07,2026-06-07
908-18th-st,908,18TH ST,,2026-06-07,2026-06-07
908-20th-st,908,20TH ST,4277011036,2026-06-07,2026-06-07
908-21st-st,908,21ST ST,4277012032,2026-06-07,2026-06-07
908-4th-st,908,4TH ST,,2026-06-07,2026-06-07
908-5th-st,908,5TH ST,,2026-06-07,2026-06-07
908-6th-st,908,6TH ST,4292010063,2026-06-07,2026-06-07
908-california-ave,908,CALIFORNIA AVE,,2026-06-07,2026-06-07
908-idaho-ave,908,IDAHO AVE,,2026-06-07,2026-06-07
908-stanford-st,908,STANFORD ST,,2026-06-07,2026-06-07
909-11th-st,909,11TH ST,4281022026,2026-06-07,2026-06-07
909-14th-st,909,14TH ST,4281010022,2026-06-07,2026-06-07
909-15th-st,909,15TH ST,4281007022,2026-06-07,2026-06-07
909-19th-st,909,19TH ST,4277011080,2026-06-07,2026-06-07
909-21st-st,909,21ST ST,4277013014,2026-06-07,2026-06-07
909-25th-st,909,25TH ST,,2026-06-07,2026-06-07
909-6th-st,909,6TH ST,4292007025,2026-06-07,2026-06-07
909-arizona-ave,909,ARIZONA AVE,,2026-06-07,2026-06-07
909-california-ave,909,CALIFORNIA AVE,4281029059,2026-06-07,2026-06-07
909-euclid-st,909,EUCLID ST,4281014023,2026-06-07,2026-06-07
909-grant-st,909,GRANT ST,4284002046,2026-06-07,2026-06-07
909-marine-st,909,MARINE ST,4285029008,2026-06-07,2026-06-07
909-montana-ave,909,MONTANA AVE,4280023031,2026-06-07,2026-06-07
909-stanford-st,909,STANFORD ST,,2026-06-07,2026-06-07
909-washington-ave,909,WASHINGTON AVE,4281030013,2026-06-07,2026-06-07
910-10th-st,910,10TH ST,4281030002,2026-06-07,2026-06-07
910-16th-st,910,16TH ST,4281007002,2026-06-07,2026-06-07
910-19th-st,910,19TH ST,4277010063,2026-06-07,2026-06-07
910-20th-st,910,20TH ST,,2026-06-07,2026-06-07
910-arizona-ave,910,ARIZONA AVE,4282011027,2026-06-07,2026-06-07
910-berkeley-st,910,BERKELEY ST,,2026-06-07,2026-06-07
910-centinela-ave,910,CENTINELA AVE,,2026-06-07,2026-06-07
910-idaho-ave,910,IDAHO AVE,,2026-06-07,2026-06-07
911-11th-st,911,11TH ST,4281022025,2026-06-07,2026-06-07
911-12th-st,911,12TH ST,,2026-06-07,2026-06-07
911-14th-st,911,14TH ST,4281010021,2026-06-07,2026-06-07
911-15th-st,911,15TH ST,4281007022,2026-06-07,2026-06-07
911-16th-st,911,16TH ST,4281002036,2026-06-07,2026-06-07
911-21st-st,911,21ST ST,4277013067,2026-06-07,2026-06-07
911-22nd-st,911,22ND ST,4277014015,2026-06-07,2026-06-07
911-23rd-st,911,23RD ST,,2026-06-07,2026-06-07
911-26th-st,911,26TH ST,,2026-06-07,2026-06-07
911-2nd-st,911,2ND ST,4292023018,2026-06-07,2026-06-07
911-4th-st,911,4TH ST,4292015022,2026-06-07,2026-06-07
911-5th-st,911,5TH ST,,2026-06-07,2026-06-07
911-7th-st,911,7TH ST,,2026-06-07,2026-06-07
911-9th-st,911,9TH ST,4281030028,2026-06-07,2026-06-07
911-california-ave,911,CALIFORNIA AVE,4281029024,2026-06-07,2026-06-07
911-lincoln-blvd,911,LINCOLN BLVD,4281033021,2026-06-07,2026-06-07
911-marguerita-ave,911,MARGUERITA AVE,4280013011,2026-06-07,2026-06-07
911-marine-st,911,MARINE ST,,2026-06-07,2026-06-07
911-montana-ave,911,MONTANA AVE,4280023031,2026-06-07,2026-06-07
911-washington-ave,911,WASHINGTON AVE,4281030013,2026-06-07,2026-06-07
912-10th-st,912,10TH ST,4281030025,2026-06-07,2026-06-07
912-11th-st,912,11TH ST,4281025003,2026-06-07,2026-06-07
912-16th-st,912,16TH ST,4281007030,2026-06-07,2026-06-07
912-17th-st,912,17TH ST,4281002068,2026-06-07,2026-06-07
912-6th-st,912,6TH ST,4292010073,2026-06-07,2026-06-07
912-9th-st,912,9TH ST,4281033003,2026-06-07,2026-06-07
912-hill-st,912,HILL ST,4285012032,2026-06-07,2026-06-07
912-idaho-ave,912,IDAHO AVE,,2026-06-07,2026-06-07
912-princeton-st,912,PRINCETON ST,,2026-06-07,2026-06-07
913-15th-st,913,15TH ST,4281007022,2026-06-07,2026-06-07
913-17th-st,913,17TH ST,4277009038,2026-06-07,2026-06-07
913-18th-st,913,18TH ST,,2026-06-07,2026-06-07
913-19th-st,913,19TH ST,4277011015,2026-06-07,2026-06-07
913-20th-st,913,20TH ST,4277012015,2026-06-07,2026-06-07
913-5th-st,913,5TH ST,,2026-06-07,2026-06-07
913-6th-st,913,6TH ST,4292007024,2026-06-07,2026-06-07
913-7th-st,913,7TH ST,,2026-06-07,2026-06-07
913-california-ave,913,CALIFORNIA AVE,4281029024,2026-06-07,2026-06-07
913-euclid-st,913,EUCLID ST,,2026-06-07,2026-06-07
913-marine-st,913,MARINE ST,4285029010,2026-06-07,2026-06-07
913-pico-blvd,913,PICO BLVD,4283021017,2026-06-07,2026-06-07
914-14th-st,914,14TH ST,,2026-06-07,2026-06-07
914-18th-st,914,18TH ST,4277009003,2026-06-07,2026-06-07
914-20th-st,914,20TH ST,4277011003,2026-06-07,2026-06-07
914-21st-st,914,21ST ST,4277012062,2026-06-07,2026-06-07
914-23rd-st,914,23RD ST,,2026-06-07,2026-06-07
914-26th-st,914,26TH ST,,2026-06-07,2026-06-07
914-2nd-st,914,2ND ST,4292026041,2026-06-07,2026-06-07
914-3rd-st,914,3RD ST,4292023062,2026-06-07,2026-06-07
914-4th-st,914,4TH ST,4292018029,2026-06-07,2026-06-07
914-5th-st,914,5TH ST,,2026-06-07,2026-06-07
914-7th-st,914,7TH ST,4292007004,2026-06-07,2026-06-07
914-arizona-ave,914,ARIZONA AVE,4282011029,2026-06-07,2026-06-07
914-california-ave,914,CALIFORNIA AVE,4281028027,2026-06-07,2026-06-07
914-lincoln-blvd,914,LINCOLN BLVD,4292002057,2026-06-07,2026-06-07
915-12th-st,915,12TH ST,,2026-06-07,2026-06-07
915-3rd-st,915,3RD ST,4292018030,2026-06-07,2026-06-07
915-7th-st,915,7TH ST,4292002020,2026-06-07,2026-06-07
915-arizona-ave,915,ARIZONA AVE,4282008010,2026-06-07,2026-06-07
915-berkeley-st,915,BERKELEY ST,,2026-06-07,2026-06-07
915-centinela-ave,915,CENTINELA AVE,,2026-06-07,2026-06-07
915-georgina-ave,915,GEORGINA AVE,4280006032,2026-06-07,2026-06-07
915-grant-st,915,GRANT ST,4284002015,2026-06-07,2026-06-07
915-lincoln-blvd,915,LINCOLN BLVD,4281033021,2026-06-07,2026-06-07
915-marine-st,915,MARINE ST,4285029011,2026-06-07,2026-06-07
915-ocean-ave,915,OCEAN AVE,4292026026,2026-06-07,2026-06-07
915-ozone-ave,915,OZONE AVE,4285036023,2026-06-07,2026-06-07
916-15th-st,916,15TH ST,4281010066,2026-06-07,2026-06-07
916-18th-st,916,18TH ST,4277009004,2026-06-07,2026-06-07
916-palisades-beach-rd,916,PALISADES BEACH RD,4292031017,2026-06-07,2026-06-07
916-san-vicente-blvd,916,SAN VICENTE BLVD,,2026-06-07,2026-06-07
917-11th-st,917,11TH ST,4281022024,2026-06-07,2026-06-07
917-12th-st,917,12TH ST,4281017020,2026-06-07,2026-06-07
917-15th-st,917,15TH ST,4281007021,2026-06-07,2026-06-07
917-16th-st,917,16TH ST,4281002022,2026-06-07,2026-06-07
917-19th-st,917,19TH ST,,2026-06-07,2026-06-07
917-21st-st,917,21ST ST,4277013016,2026-06-07,2026-06-07
917-22nd-st,917,22ND ST,,2026-06-07,2026-06-07
917-25th-st,917,25TH ST,,2026-06-07,2026-06-07
917-26th-st,917,26TH ST,4266014041,2026-06-07,2026-06-07
917-2nd-st,917,2ND ST,4292023112,2026-06-07,2026-06-07
917-4th-st,917,4TH ST,4292015021,2026-06-07,2026-06-07
917-5th-st,917,5TH ST,4292010020,2026-06-07,2026-06-07
917-6th-st,917,6TH ST,4292007023,2026-06-07,2026-06-07
917-7th-st,917,7TH ST,4292002020,2026-06-07,2026-06-07
917-euclid-st,917,EUCLID ST,4281014031,2026-06-07,2026-06-07
917-harvard-st,917,HARVARD ST,4266011071,2026-06-07,2026-06-07
917-lincoln-blvd,917,LINCOLN BLVD,4281033020,2026-06-07,2026-06-07
917-marine-st,917,MARINE ST,4285029012,2026-06-07,2026-06-07
918-10th-st,918,10TH ST,4281030005,2026-06-07,2026-06-07
918-11th-st,918,11TH ST,4281025004,2026-06-07,2026-06-07
918-12th-st,918,12TH ST,4281022008,2026-06-07,2026-06-07
918-16th-st,918,16TH ST,4281007004,2026-06-07,2026-06-07
918-17th-st,918,17TH ST,4281002061,2026-06-07,2026-06-07
918-18th-st,918,18TH ST,4277009004,2026-06-07,2026-06-07
918-19th-st,918,19TH ST,4277010005,2026-06-07,2026-06-07
918-21st-st,918,21ST ST,4277012057,2026-06-07,2026-06-07
918-23rd-st,918,23RD ST,,2026-06-07,2026-06-07
918-26th-st,918,26TH ST,,2026-06-07,2026-06-07
918-2nd-st,918,2ND ST,4292026003,2026-06-07,2026-06-07
918-3rd-st,918,3RD ST,4292023052,2026-06-07,2026-06-07
918-4th-st,918,4TH ST,4292018004,2026-06-07,2026-06-07
918-5th-st,918,5TH ST,4292015004,2026-06-07,2026-06-07
918-6th-st,918,6TH ST,4292010003,2026-06-07,2026-06-07
918-7th-st,918,7TH ST,4292007005,2026-06-07,2026-06-07
918-princeton-st,918,PRINCETON ST,,2026-06-07,2026-06-07
919-12th-st,919,12TH ST,4281017020,2026-06-07,2026-06-07
919-17th-st,919,17TH ST,4277009096,2026-06-07,2026-06-07
919-18th-st,919,18TH ST,4277010015,2026-06-07,2026-06-07
919-20th-st,919,20TH ST,4277012016,2026-06-07,2026-06-07
919-23rd-st,919,23RD ST,,2026-06-07,2026-06-07
919-9th-st,919,9TH ST,4281030021,2026-06-07,2026-06-07
919-california-ave,919,CALIFORNIA AVE,4281029023,2026-06-07,2026-06-07
919-centinela-ave,919,CENTINELA AVE,,2026-06-07,2026-06-07
919-marine-st,919,MARINE ST,4285029013,2026-06-07,2026-06-07
919-ozone-ave,919,OZONE AVE,4285036023,2026-06-07,2026-06-07
920-10th-st,920,10TH ST,4281030005,2026-06-07,2026-06-07
920-18th-st,920,18TH ST,,2026-06-07,2026-06-07
920-20th-st,920,20TH ST,4277011004,2026-06-07,2026-06-07
920-2nd-st,920,2ND ST,4292026003,2026-06-07,2026-06-07
920-carlyle-ave,920,CARLYLE AVE,,2026-06-07,2026-06-07
920-centinela-ave,920,CENTINELA AVE,4266002050,2026-06-07,2026-06-07
920-euclid-st,920,EUCLID ST,4281017024,2026-06-07,2026-06-07
920-idaho-ave,920,IDAHO AVE,4281030001,2026-06-07,2026-06-07
920-marine-st,920,MARINE ST,4285036018,2026-06-07,2026-06-07
920-washington-ave,920,WASHINGTON AVE,4281029001,2026-06-07,2026-06-07
921-10th-st,921,10TH ST,4281025023,2026-06-07,2026-06-07
921-11th-st,921,11TH ST,4281022023,2026-06-07,2026-06-07
921-12th-st,921,12TH ST,4281017019,2026-06-07,2026-06-07
921-15th-st,921,15TH ST,4281007020,2026-06-07,2026-06-07
921-16th-st,921,16TH ST,4281002021,2026-06-07,2026-06-07
921-21st-st,921,21ST ST,4277013017,2026-06-07,2026-06-07
921-25th-st,921,25TH ST,,2026-06-07,2026-06-07
921-26th-st,921,26TH ST,,2026-06-07,2026-06-07
921-4th-st,921,4TH ST,4292015020,2026-06-07,2026-06-07
921-7th-st,921,7TH ST,4292002019,2026-06-07,2026-06-07
921-berkeley-st,921,BERKELEY ST,,2026-06-07,2026-06-07
921-lincoln-blvd,921,LINCOLN BLVD,4281033019,2026-06-07,2026-06-07
921-michigan-ave,921,MICHIGAN AVE,4283018001,2026-06-07,2026-06-07
922-14th-st,922,14TH ST,4281014074,2026-06-07,2026-06-07
922-16th-st,922,16TH ST,4281007050,2026-06-07,2026-06-07
922-19th-st,922,19TH ST,4277010006,2026-06-07,2026-06-07
922-2nd-st,922,2ND ST,4292026003,2026-06-07,2026-06-07
922-6th-st,922,6TH ST,4292010004,2026-06-07,2026-06-07
922-idaho-ave,922,IDAHO AVE,4281030001,2026-06-07,2026-06-07
922-lincoln-blvd,922,LINCOLN BLVD,4292002034,2026-06-07,2026-06-07
922-ozone-ave,922,OZONE AVE,,2026-06-07,2026-06-07
922-stanford-st,922,STANFORD ST,,2026-06-07,2026-06-07
923-11th-st,923,11TH ST,4281022023,2026-06-07,2026-06-07
923-12th-st,923,12TH ST,4281017019,2026-06-07,2026-06-07
923-16th-st,923,16TH ST,4281002021,2026-06-07,2026-06-07
923-17th-st,923,17TH ST,4277009048,2026-06-07,2026-06-07
923-18th-st,923,18TH ST,4277010016,2026-06-07,2026-06-07
923-20th-st,923,20TH ST,,2026-06-07,2026-06-07
923-2nd-st,923,2ND ST,4292023016,2026-06-07,2026-06-07
923-3rd-st,923,3RD ST,4292018017,2026-06-07,2026-06-07
923-4th-st,923,4TH ST,4292015020,2026-06-07,2026-06-07
923-5th-st,923,5TH ST,4292010019,2026-06-07,2026-06-07
923-6th-st,923,6TH ST,4292007022,2026-06-07,2026-06-07
923-7th-st,923,7TH ST,4292002019,2026-06-07,2026-06-07
923-9th-st,923,9TH ST,4281030020,2026-06-07,2026-06-07
923-euclid-st,923,EUCLID ST,,2026-06-07,2026-06-07
923-ocean-ave,923,OCEAN AVE,4292026019,2026-06-07,2026-06-07
923-princeton-st,923,PRINCETON ST,,2026-06-07,2026-06-07
924-10th-st,924,10TH ST,4281030006,2026-06-07,2026-06-07
924-11th-st,924,11TH ST,4281025005,2026-06-07,2026-06-07
924-15th-st,924,15TH ST,4281010077,2026-06-07,2026-06-07
924-17th-st,924,17TH ST,4281002005,2026-06-07,2026-06-07
924-21st-st,924,21ST ST,4277012005,2026-06-07,2026-06-07
924-23rd-st,924,23RD ST,,2026-06-07,2026-06-07
924-24th-st,924,24TH ST,,2026-06-07,2026-06-07
924-26th-st,924,26TH ST,4277017006,2026-06-07,2026-06-07
924-2nd-st,924,2ND ST,,2026-06-07,2026-06-07
924-3rd-st,924,3RD ST,,2026-06-07,2026-06-07
924-4th-st,924,4TH ST,4292018005,2026-06-07,2026-06-07
924-5th-st,924,5TH ST,4292015051,2026-06-07,2026-06-07
924-7th-st,924,7TH ST,4292007006,2026-06-07,2026-06-07
924-9th-st,924,9TH ST,4281033005,2026-06-07,2026-06-07
924-lincoln-blvd,924,LINCOLN BLVD,,2026-06-07,2026-06-07
924-washington-ave,924,WASHINGTON AVE,4281029001,2026-06-07,2026-06-07
925-14th-st,925,14TH ST,4281010055,2026-06-07,2026-06-07
925-16th-st,925,16TH ST,4281002021,2026-06-07,2026-06-07
925-17th-st,925,17TH ST,,2026-06-07,2026-06-07
925-centinela-ave,925,CENTINELA AVE,,2026-06-07,2026-06-07
925-marine-st,925,MARINE ST,4285029014,2026-06-07,2026-06-07
925-ozone-ave,925,OZONE AVE,4285036023,2026-06-07,2026-06-07
926-2nd-st,926,2ND ST,,2026-06-07,2026-06-07
926-centinela-ave,926,CENTINELA AVE,,2026-06-07,2026-06-07
926-harvard-st,926,HARVARD ST,,2026-06-07,2026-06-07
926-idaho-ave,926,IDAHO AVE,4281030001,2026-06-07,2026-06-07
926-ozone-ave,926,OZONE AVE,,2026-06-07,2026-06-07
927-15th-st,927,15TH ST,4281007083,2026-06-07,2026-06-07
927-16th-st,927,16TH ST,4281002020,2026-06-07,2026-06-07
927-18th-st,927,18TH ST,4277010041,2026-06-07,2026-06-07
927-20th-st,927,20TH ST,4277012045,2026-06-07,2026-06-07
927-21st-st,927,21ST ST,4277013060,2026-06-07,2026-06-07
927-23rd-st,927,23RD ST,,2026-06-07,2026-06-07
927-24th-st,927,24TH ST,,2026-06-07,2026-06-07
927-25th-st,927,25TH ST,,2026-06-07,2026-06-07
927-2nd-st,927,2ND ST,4292023015,2026-06-07,2026-06-07
927-3rd-st,927,3RD ST,4292018016,2026-06-07,2026-06-07
927-4th-st,927,4TH ST,4292015019,2026-06-07,2026-06-07
927-5th-st,927,5TH ST,,2026-06-07,2026-06-07
927-6th-st,927,6TH ST,4292007021,2026-06-07,2026-06-07
927-7th-st,927,7TH ST,4292002018,2026-06-07,2026-06-07
927-9th-st,927,9TH ST,4281030019,2026-06-07,2026-06-07
927-berkeley-st,927,BERKELEY ST,,2026-06-07,2026-06-07
927-euclid-st,927,EUCLID ST,4281014017,2026-06-07,2026-06-07
927-harvard-st,927,HARVARD ST,4266011073,2026-06-07,2026-06-07
927-lincoln-blvd,927,LINCOLN BLVD,4281033018,2026-06-07,2026-06-07
927-ocean-ave,927,OCEAN AVE,4292026018,2026-06-07,2026-06-07
927-stanford-st,927,STANFORD ST,,2026-06-07,2026-06-07
928-10th-st,928,10TH ST,4281030007,2026-06-07,2026-06-07
928-11th-st,928,11TH ST,,2026-06-07,2026-06-07
928-12th-st,928,12TH ST,4281022010,2026-06-07,2026-06-07
928-14th-st,928,14TH ST,4281014005,2026-06-07,2026-06-07
928-16th-st,928,16TH ST,4281007006,2026-06-07,2026-06-07
928-17th-st,928,17TH ST,4281002006,2026-06-07,2026-06-07
928-18th-st,928,18TH ST,4277009006,2026-06-07,2026-06-07
928-19th-st,928,19TH ST,,2026-06-07,2026-06-07
928-21st-st,928,21ST ST,4277012006,2026-06-07,2026-06-07
928-22nd-st,928,22ND ST,,2026-06-07,2026-06-07
928-23rd-st,928,23RD ST,,2026-06-07,2026-06-07
928-24th-st,928,24TH ST,,2026-06-07,2026-06-07
928-26th-st,928,26TH ST,,2026-06-07,2026-06-07
928-2nd-st,928,2ND ST,,2026-06-07,2026-06-07
928-4th-st,928,4TH ST,4292018006,2026-06-07,2026-06-07
928-6th-st,928,6TH ST,4292010005,2026-06-07,2026-06-07
928-7th-st,928,7TH ST,,2026-06-07,2026-06-07
928-9th-st,928,9TH ST,4281033006,2026-06-07,2026-06-07
928-lincoln-blvd,928,LINCOLN BLVD,4292002006,2026-06-07,2026-06-07
928-princeton-st,928,PRINCETON ST,,2026-06-07,2026-06-07
928-stanford-st,928,STANFORD ST,,2026-06-07,2026-06-07
929-16th-st,929,16TH ST,4281002020,2026-06-07,2026-06-07
929-19th-st,929,19TH ST,4277011018,2026-06-07,2026-06-07
929-4th-st,929,4TH ST,4292015019,2026-06-07,2026-06-07
