unit_id,apn,address,unit_label,prev_observed_at,observed_at,old_mar_cents,new_mar_cents,delta_cents,delta_pct,old_tenancy,new_tenancy,reason,mar_status_change
1008-2nd-st-102,4292027003,1008 2ND ST,102,2023-07-19,2026-06-07,385400,505500,120100,31.2,2020-02-05,2024-08-01,new_tenancy,
1008-2nd-st-103,4292027003,1008 2ND ST,103,2023-07-19,2026-06-07,318500,350500,32000,10.0,2018-08-04,2024-08-01,new_tenancy,
1008-2nd-st-104,4292027003,1008 2ND ST,104,2023-07-19,2026-06-07,213600,231400,17800,8.3,2009-12-19,2009-12-19,mar_adjustment,
1008-2nd-st-105,4292027003,1008 2ND ST,105,2023-07-19,2026-06-07,256500,369500,113000,44.1,2021-06-05,2024-10-20,new_tenancy,
1008-2nd-st-201,4292027003,1008 2ND ST,201,2023-07-19,2026-06-07,356500,376800,20300,5.7,2021-03-19,2021-03-19,mar_adjustment,
1008-2nd-st-202,4292027003,1008 2ND ST,202,2023-07-19,2026-06-07,162200,175600,13400,8.3,,,mar_adjustment,
1008-2nd-st-203,4292027003,1008 2ND ST,203,2023-07-19,2026-06-07,110300,119500,9200,8.3,,,mar_adjustment,
1008-2nd-st-204,4292027003,1008 2ND ST,204,2023-07-19,2026-06-07,297000,317300,20300,6.8,2006-02-11,2006-02-11,mar_adjustment,
1008-2nd-st-205,4292027003,1008 2ND ST,205,2023-07-19,2026-06-07,207200,224400,17200,8.3,2009-06-16,2009-06-16,mar_adjustment,
1008-2nd-st-301,4292027003,1008 2ND ST,301,2023-07-19,2026-06-07,360400,530000,169600,47.1,2020-07-15,2025-09-22,new_tenancy,
1008-2nd-st-302,4292027003,1008 2ND ST,302,2023-07-19,2026-06-07,410400,430700,20300,4.9,2020-01-23,2020-01-23,mar_adjustment,
1008-2nd-st-303,4292027003,1008 2ND ST,303,2023-07-19,2026-06-07,428600,448900,20300,4.7,2019-06-15,2019-06-15,mar_adjustment,
1008-2nd-st-304,4292027003,1008 2ND ST,304,2023-07-19,2026-06-07,460400,480700,20300,4.4,2020-07-15,2020-07-15,mar_adjustment,
1008-5th-st-1,4292014002,1008 5TH ST,1,2023-07-19,2026-06-07,382600,402900,20300,5.3,2012-10-25,2012-10-25,mar_adjustment,
1008-5th-st-2,4292014002,1008 5TH ST,2,2023-07-19,2026-06-07,432500,452800,20300,4.7,2004-03-17,2004-03-17,mar_adjustment,
1008-5th-st-3,4292014002,1008 5TH ST,3,2023-07-19,2026-06-07,141400,153200,11800,8.3,2011-11-01,2011-11-01,mar_adjustment,
1008-5th-st-4,4292014002,1008 5TH ST,4,2023-07-19,2026-06-07,157400,170500,13100,8.3,2004-07-01,2004-07-01,mar_adjustment,
1008-5th-st-5,4292014002,1008 5TH ST,5,2023-07-19,2026-06-07,129600,140400,10800,8.3,2012-01-01,2012-01-01,mar_adjustment,
1008-5th-st-6,4292014002,1008 5TH ST,6,2023-07-19,2026-06-07,253100,273400,20300,8.0,2012-11-01,2012-11-01,mar_adjustment,
1008-6th-st-a,4292011049,1008 6TH ST,A,2023-07-19,2026-06-07,86200,93400,7200,8.4,,,mar_adjustment,
1008-6th-st-b,4292011050,1008 6TH ST,B,2023-07-19,2026-06-07,78100,84600,6500,8.3,,,mar_adjustment,
1008-6th-st-c,4292011051,1008 6TH ST,C,2023-07-19,2026-06-07,76700,83100,6400,8.3,,,mar_adjustment,
1008-6th-st-d,4292011056,1008 6TH ST,D,2023-07-19,2026-06-07,76700,83100,6400,8.3,,,mar_adjustment,
1008-6th-st-e,4292011057,1008 6TH ST,E,2023-07-19,2026-06-07,231600,250800,19200,8.3,,,mar_adjustment,
1008-6th-st-f,4292011058,1008 6TH ST,F,2023-07-19,2026-06-07,79900,86500,6600,8.3,,,mar_adjustment,
1008-6th-st-g,4292011059,1008 6TH ST,G,2023-07-19,2026-06-07,262800,283100,20300,7.7,,,mar_adjustment,
1008-6th-st-h,4292011052,1008 6TH ST,H,2023-07-19,2026-06-07,130000,140800,10800,8.3,2017-09-01,2017-09-01,mar_adjustment,
1008-7th-st-1,4292006002,1008 7TH ST,1,2023-07-19,2026-06-07,345000,365300,20300,5.9,2022-03-06,2022-03-06,mar_adjustment,
1008-7th-st-10,4292006002,1008 7TH ST,10,2023-07-19,2026-06-07,299500,305500,6000,2.0,2022-07-23,2024-05-15,new_tenancy,
1008-7th-st-11,4292006002,1008 7TH ST,11,2023-07-19,2026-06-07,407000,406000,-1000,-0.2,2021-04-09,2024-07-14,new_tenancy,
1008-7th-st-2,4292006002,1008 7TH ST,2,2023-07-19,2026-06-07,360400,365000,4600,1.3,2020-07-15,2025-06-20,new_tenancy,
1008-7th-st-3,4292006002,1008 7TH ST,3,2023-07-19,2026-06-07,267000,279500,12500,4.7,2021-07-01,2025-09-20,new_tenancy,
1008-7th-st-4,4292006002,1008 7TH ST,4,2023-07-19,2026-06-07,272000,292300,20300,7.5,2021-07-15,2021-07-15,mar_adjustment,
1008-7th-st-5,4292006002,1008 7TH ST,5,2023-07-19,2026-06-07,308000,328300,20300,6.6,2018-07-21,2018-07-21,mar_adjustment,
1008-7th-st-6,4292006002,1008 7TH ST,6,2023-07-19,2026-06-07,392000,406000,14000,3.6,2021-08-20,2024-01-15,new_tenancy,
1008-7th-st-7,4292006002,1008 7TH ST,7,2023-07-19,2026-06-07,362000,399500,37500,10.4,2021-07-15,2024-09-01,new_tenancy,
1008-7th-st-8,4292006002,1008 7TH ST,8,2023-07-19,2026-06-07,296500,320000,23500,7.9,2021-08-20,2024-10-19,new_tenancy,
1008-7th-st-9,4292006002,1008 7TH ST,9,2023-07-19,2026-06-07,283500,303800,20300,7.2,2017-10-09,2017-10-09,mar_adjustment,
1008-euclid-st-a,4281018002,1008 EUCLID ST,A,2023-07-19,2026-06-07,230000,230000,0,0.0,2022-08-15,2025-03-01,new_tenancy,
1008-euclid-st-b,4281018002,1008 EUCLID ST,B,2023-07-19,2026-06-07,270000,290300,20300,7.5,2022-08-25,2022-08-25,mar_adjustment,
1008-euclid-st-c,4281018002,1008 EUCLID ST,C,2023-07-19,2026-06-07,196600,213000,16400,8.3,2014-03-24,2014-03-24,mar_adjustment,
1008-hill-st,4285012030,1008 HILL ST,,2023-07-19,2026-06-07,372300,386600,14300,3.8,2008-06-01,2008-06-01,mar_adjustment,
1008-michigan-ave,4283023017,1008 MICHIGAN AVE,,2023-07-19,2026-06-07,100500,108800,8300,8.3,,,mar_adjustment,
1008-pearl-st,4284012013,1008 PEARL ST,,2023-07-19,2026-06-07,334500,354800,20300,6.1,,,mar_adjustment,
1009-10th-st-1,4281026015,1009 10TH ST,1,2023-07-19,2026-06-07,226700,245500,18800,8.3,2010-08-12,2010-08-12,mar_adjustment,
1009-10th-st-2,4281026015,1009 10TH ST,2,2023-07-19,2026-06-07,357000,377300,20300,5.7,2021-08-01,2021-08-01,mar_adjustment,
1009-10th-st-3,4281026015,1009 10TH ST,3,2023-07-19,2026-06-07,375000,406000,31000,8.3,2022-05-22,2024-08-15,new_tenancy,
1009-10th-st-4,4281026015,1009 10TH ST,4,2023-07-19,2026-06-07,200000,326000,126000,63.0,2021-12-01,2023-09-08,new_tenancy,
1009-10th-st-5,4281026015,1009 10TH ST,5,2023-07-19,2026-06-07,275000,295000,20000,7.3,2022-01-01,2025-04-08,new_tenancy,
1009-12th-st,4281018023,1009 12TH ST,,2023-07-19,2026-06-07,100500,108800,8300,8.3,,,mar_adjustment,
1009-16th-st,4281003020,1009 16TH ST,,2023-07-19,2026-06-07,223000,241500,18500,8.3,2018-10-27,2018-10-27,mar_adjustment,
1009-16th-st-1-2,4281003020,1009 16TH ST,1/2,2023-07-19,2026-06-07,209200,226700,17500,8.4,,,mar_adjustment,
1009-17th-st-a,4277027002,1009 17TH ST,A,2023-07-19,2026-06-07,127500,138100,10600,8.3,,,mar_adjustment,
1009-17th-st-b,4277027002,1009 17TH ST,B,2023-07-19,2026-06-07,80600,87400,6800,8.4,,,mar_adjustment,
1009-17th-st-c,4277027002,1009 17TH ST,C,2023-07-19,2026-06-07,230900,250100,19200,8.3,2014-04-19,2014-04-19,mar_adjustment,
1009-17th-st-d,4277027002,1009 17TH ST,D,2023-07-19,2026-06-07,122700,132900,10200,8.3,2010-03-15,2010-03-15,mar_adjustment,
1009-17th-st-e,4277027002,1009 17TH ST,E,2023-07-19,2026-06-07,205500,222600,17100,8.3,,,mar_adjustment,
1009-18th-st-d,4277026027,1009 18TH ST,D,2023-07-19,2026-06-07,137500,148900,11400,8.3,2005-04-01,2005-04-01,mar_adjustment,
1009-9th-st-1,4281029021,1009 9TH ST,1,2023-07-19,2026-06-07,206700,316000,109300,52.9,2021-09-01,2024-08-09,new_tenancy,
1009-9th-st-2,4281029021,1009 9TH ST,2,2023-07-19,2026-06-07,370000,390300,20300,5.5,2021-09-24,2021-09-24,mar_adjustment,
1009-9th-st-3,4281029021,1009 9TH ST,3,2023-07-19,2026-06-07,216300,291000,74700,34.5,2020-12-15,2024-08-09,new_tenancy,
1009-9th-st-4,4281029021,1009 9TH ST,4,2023-07-19,2026-06-07,240400,275000,34600,14.4,2019-09-01,2025-10-24,new_tenancy,
1009-ashland-ave,4285012015,1009 ASHLAND AVE,,2023-07-19,2026-06-07,383100,403400,20300,5.3,2012-09-15,2012-09-15,mar_adjustment,
1009-ashland-ave-a,4285012015,1009 ASHLAND AVE,A,2023-07-19,2026-06-07,171800,186100,14300,8.3,2008-07-01,2008-07-01,mar_adjustment,
1009-ashland-ave-b,4285012015,1009 ASHLAND AVE,B,2023-07-19,2026-06-07,145700,157800,12100,8.3,2013-02-01,2013-02-01,mar_adjustment,
1009-ashland-ave-c,4285012015,1009 ASHLAND AVE,C,2023-07-19,2026-06-07,83500,90400,6900,8.3,,,mar_adjustment,
1009-bay-st-1,4284016019,1009 BAY ST,1,2023-07-19,2026-06-07,124100,134400,10300,8.3,,,mar_adjustment,
1009-bay-st-2,4284016019,1009 BAY ST,2,2023-07-19,2026-06-07,86200,93400,7200,8.4,,,mar_adjustment,
1009-bay-st-3,4284016019,1009 BAY ST,3,2023-07-19,2026-06-07,86200,93400,7200,8.4,,,mar_adjustment,
101-california-ave-103,4292027025,101 CALIFORNIA AVE,103,2023-07-19,2026-06-07,193500,209600,16100,8.3,,,mar_adjustment,
101-california-ave-1402,4292027107,101 CALIFORNIA AVE,1402,2023-07-19,2026-06-07,381000,401300,20300,5.3,,,mar_adjustment,
101-california-ave-1403,4292027108,101 CALIFORNIA AVE,1403,2023-07-19,2026-06-07,206500,223700,17200,8.3,,,mar_adjustment,
101-california-ave-1405,4292027110,101 CALIFORNIA AVE,1405,2023-07-19,2026-06-07,309900,330200,20300,6.6,,,mar_adjustment,
101-california-ave-301,4292027036,101 CALIFORNIA AVE,301,2023-07-19,2026-06-07,251300,271600,20300,8.1,,,mar_adjustment,
101-california-ave-405,4292027047,101 CALIFORNIA AVE,405,2023-07-19,2026-06-07,216700,234800,18100,8.4,,,mar_adjustment,
101-california-ave-506,4292027055,101 CALIFORNIA AVE,506,2023-07-19,2026-06-07,138200,149800,11600,8.4,,,mar_adjustment,
101-california-ave-601,4292027057,101 CALIFORNIA AVE,601,2023-07-19,2026-06-07,294800,315100,20300,6.9,,,mar_adjustment,
101-california-ave-602,4292027058,101 CALIFORNIA AVE,602,2023-07-19,2026-06-07,232000,251400,19400,8.4,,,mar_adjustment,
101-california-ave-605,4292027061,101 CALIFORNIA AVE,605,2023-07-19,2026-06-07,177900,192700,14800,8.3,,,mar_adjustment,
101-california-ave-607,4292027063,101 CALIFORNIA AVE,607,2023-07-19,2026-06-07,268300,288600,20300,7.6,,,mar_adjustment,
101-california-ave-905,4292027082,101 CALIFORNIA AVE,905,2023-07-19,2026-06-07,163800,177500,13700,8.4,,,mar_adjustment,
101-marguerita-ave-a,4293007018,101 MARGUERITA AVE,A,2023-07-19,2026-06-07,388500,408800,20300,5.2,2016-01-16,2016-01-16,mar_adjustment,
101-marguerita-ave-b,4293007018,101 MARGUERITA AVE,B,2023-07-19,2026-06-07,442000,462300,20300,4.6,2021-02-01,2021-02-01,mar_adjustment,
101-marguerita-ave-c,4293007018,101 MARGUERITA AVE,C,2023-07-19,2026-06-07,366700,387000,20300,5.5,2013-09-09,2013-09-09,mar_adjustment,
101-marguerita-ave-d,4293007018,101 MARGUERITA AVE,D,2023-07-19,2026-06-07,130600,141500,10900,8.3,,,mar_adjustment,
101-palisades-ave,4293015001,101 PALISADES AVE,,2023-07-19,2026-06-07,203300,220300,17000,8.4,,,mar_adjustment,
101-strand-st-a,4289022006,101 STRAND ST,A,2023-07-19,2026-06-07,506200,526500,20300,4.0,2008-05-01,2008-05-01,mar_adjustment,
101-strand-st-b,4289022006,101 STRAND ST,B,2023-07-19,2026-06-07,372300,392600,20300,5.5,2008-07-15,2008-07-15,mar_adjustment,
101-strand-st-c,4289022006,101 STRAND ST,C,2023-07-19,2026-06-07,568000,588300,20300,3.6,2008-05-01,2008-05-01,mar_adjustment,
101-strand-st-d,4289022006,101 STRAND ST,D,2023-07-19,2026-06-07,350000,370300,20300,5.8,2008-09-01,2008-09-01,mar_adjustment,
1010-10th-st-1,4281029002,1010 10TH ST,1,2023-07-19,2026-06-07,306000,335000,29000,9.5,2017-12-15,2024-09-01,new_tenancy,
1010-10th-st-2,4281029002,1010 10TH ST,2,2023-07-19,2026-06-07,266300,286600,20300,7.6,2018-08-01,2018-08-01,mar_adjustment,
1010-10th-st-3,4281029002,1010 10TH ST,3,2023-07-19,2026-06-07,254500,274800,20300,8.0,2021-05-01,2021-05-01,mar_adjustment,
1010-10th-st-4,4281029002,1010 10TH ST,4,2023-07-19,2026-06-07,268400,288700,20300,7.6,2020-02-01,2020-02-01,mar_adjustment,
1010-10th-st-5,4281029002,1010 10TH ST,5,2023-07-19,2026-06-07,269500,289800,20300,7.5,2016-09-08,2016-09-08,mar_adjustment,
1010-10th-st-6,4281029002,1010 10TH ST,6,2023-07-19,2026-06-07,271600,255500,-16100,-5.9,2019-08-01,2022-10-01,new_tenancy,
1010-14th-st,4281013002,1010 14TH ST,,2023-07-19,2026-06-07,310000,310000,0,0.0,2023-01-21,2024-09-21,new_tenancy,
1010-19th-st-10,4277026053,1010 19TH ST,10,2023-07-19,2026-06-07,106500,115400,8900,8.4,,,mar_adjustment,
1010-19th-st-11,4277026054,1010 19TH ST,11,2023-07-19,2026-06-07,147000,159200,12200,8.3,,,mar_adjustment,
1010-19th-st-2,4277026041,1010 19TH ST,2,2023-07-19,2026-06-07,147000,159200,12200,8.3,,,mar_adjustment,
1010-19th-st-3,4277026042,1010 19TH ST,3,2023-07-19,2026-06-07,147000,159200,12200,8.3,,,mar_adjustment,
1010-19th-st-4,4277026043,1010 19TH ST,4,2023-07-19,2026-06-07,142700,154600,11900,8.3,,,mar_adjustment,
1010-19th-st-6,4277026045,1010 19TH ST,6,2023-07-19,2026-06-07,142700,154600,11900,8.3,,,mar_adjustment,
1010-19th-st-8,4277026047,1010 19TH ST,8,2023-07-19,2026-06-07,142700,154600,11900,8.3,,,mar_adjustment,
1010-19th-st-9,4277026052,1010 19TH ST,9,2023-07-19,2026-06-07,149500,161900,12400,8.3,,,mar_adjustment,
1010-21st-st-1,4277024022,1010 21ST ST,1,2023-07-19,2026-06-07,284200,304500,20300,7.1,2013-09-18,2013-09-18,mar_adjustment,
1010-21st-st-2,4277024022,1010 21ST ST,2,2023-07-19,2026-06-07,328500,382500,54000,16.4,2016-08-01,2025-12-01,new_tenancy,
1010-21st-st-3,4277024022,1010 21ST ST,3,2023-07-19,2026-06-07,310900,331200,20300,6.5,2020-07-28,2020-07-28,mar_adjustment,
1010-21st-st-4,4277024022,1010 21ST ST,4,2023-07-19,2026-06-07,275600,295900,20300,7.4,2013-08-17,2013-08-17,mar_adjustment,
1010-21st-st-5,4277024022,1010 21ST ST,5,2023-07-19,2026-06-07,288500,267300,-21200,-7.3,2015-10-15,2021-04-15,new_tenancy,
1010-4th-st-2,4292019031,1010 4TH ST,2,2023-07-19,2026-06-07,263400,283700,20300,7.7,,,mar_adjustment,
1010-4th-st-3,4292019032,1010 4TH ST,3,2023-07-19,2026-06-07,238000,257800,19800,8.3,,,mar_adjustment,
1010-4th-st-4,4292019033,1010 4TH ST,4,2023-07-19,2026-06-07,212800,230600,17800,8.4,,,mar_adjustment,
1010-4th-st-5,4292019034,1010 4TH ST,5,2023-07-19,2026-06-07,202600,219400,16800,8.3,,,mar_adjustment,
1010-broadway,4282030024,1010 BROADWAY,,2023-07-19,2026-06-07,90300,97800,7500,8.3,,,mar_adjustment,
1010-hill-st-a,4285012030,1010 HILL ST,A,2023-07-19,2026-06-07,233500,247200,13700,5.9,2017-02-08,2017-02-08,mar_adjustment,
1010-hill-st-b,4285012030,1010 HILL ST,B,2023-07-19,2026-06-07,116900,123800,6900,5.9,2002-12-01,2002-12-01,mar_adjustment,
1010-hill-st-c,4285012030,1010 HILL ST,C,2023-07-19,2026-06-07,204100,216100,12000,5.9,2016-03-01,2016-03-01,mar_adjustment,
1010-pacific-st-b,4284013002,1010 PACIFIC ST,B,2023-07-19,2026-06-07,123100,133300,10200,8.3,,,mar_adjustment,
1010-pico-blvd-1,4284016002,1010 PICO BLVD,1,2023-07-19,2026-06-07,135700,147000,11300,8.3,2019-09-01,2019-09-01,mar_adjustment,
1010-pico-blvd-10,4284016002,1010 PICO BLVD,10,2023-07-19,2026-06-07,219500,237700,18200,8.3,2022-03-05,2022-03-05,mar_adjustment,
1010-pico-blvd-11,4284016002,1010 PICO BLVD,11,2023-07-19,2026-06-07,181300,196400,15100,8.3,2016-05-24,2016-05-24,mar_adjustment,
1010-pico-blvd-12,4284016002,1010 PICO BLVD,12,2023-07-19,2026-06-07,156600,169500,12900,8.2,2020-05-01,2025-08-22,new_tenancy,
1010-pico-blvd-2,4284016002,1010 PICO BLVD,2,2023-07-19,2026-06-07,157400,170500,13100,8.3,2009-04-01,2009-04-01,mar_adjustment,
1010-pico-blvd-3,4284016002,1010 PICO BLVD,3,2023-07-19,2026-06-07,140300,142500,2200,1.6,2018-05-24,2025-06-24,new_tenancy,
1010-pico-blvd-4,4284016002,1010 PICO BLVD,4,2023-07-19,2026-06-07,64800,70200,5400,8.3,,,mar_adjustment,
1010-pico-blvd-5,4284016002,1010 PICO BLVD,5,2023-07-19,2026-06-07,184900,200300,15400,8.3,2021-08-01,2021-08-01,mar_adjustment,
1010-pico-blvd-6,4284016002,1010 PICO BLVD,6,2023-07-19,2026-06-07,133400,165000,31600,23.7,2021-07-10,2025-09-26,new_tenancy,
1010-pico-blvd-7,4284016002,1010 PICO BLVD,7,2023-07-19,2026-06-07,156600,169600,13000,8.3,2020-06-05,2020-06-05,mar_adjustment,
1010-pico-blvd-8,4284016002,1010 PICO BLVD,8,2023-07-19,2026-06-07,175100,215000,39900,22.8,2021-04-01,2025-06-15,new_tenancy,
1010-pico-blvd-9,4284016002,1010 PICO BLVD,9,2023-07-19,2026-06-07,159500,168100,8600,5.4,2022-11-15,2022-11-15,mar_adjustment,
1011-19th-st-1,4277025007,1011 19TH ST,1,2023-07-19,2026-06-07,367000,387300,20300,5.5,2021-07-24,2021-07-24,mar_adjustment,
1011-19th-st-2,4277025007,1011 19TH ST,2,2023-07-19,2026-06-07,429500,443100,13600,3.2,2023-03-10,2023-03-10,mar_adjustment,
1011-19th-st-3,4277025007,1011 19TH ST,3,2023-07-19,2026-06-07,541500,561800,20300,3.7,2021-07-22,2021-07-22,mar_adjustment,
1011-19th-st-a,4277025007,1011 19TH ST,A,2023-07-19,2026-06-07,295000,299500,4500,1.5,2023-04-07,2024-11-09,new_tenancy,
1011-19th-st-b,4277025007,1011 19TH ST,B,2023-07-19,2026-06-07,129200,139900,10700,8.3,,,mar_adjustment,
1011-19th-st-c,4277025007,1011 19TH ST,C,2023-07-19,2026-06-07,256000,313100,57100,22.3,2021-06-12,2023-06-25,new_tenancy,
1011-19th-st-d,4277025007,1011 19TH ST,D,2023-07-19,2026-06-07,252000,279500,27500,10.9,2021-03-01,2025-06-25,new_tenancy,
1011-4th-st-101,4292014027,1011 4TH ST,101,2023-07-19,2026-06-07,247000,313500,66500,26.9,2021-04-17,2024-07-22,new_tenancy,
1011-4th-st-102,4292014027,1011 4TH ST,102,2023-07-19,2026-06-07,149100,161500,12400,8.3,,,mar_adjustment,
1011-4th-st-103,4292014027,1011 4TH ST,103,2023-07-19,2026-06-07,259500,279800,20300,7.8,2021-09-01,2021-09-01,mar_adjustment,
1011-4th-st-104,4292014027,1011 4TH ST,104,2023-07-19,2026-06-07,259500,279800,20300,7.8,2021-12-15,2021-12-15,mar_adjustment,
1011-4th-st-105,4292014027,1011 4TH ST,105,2023-07-19,2026-06-07,326500,409500,83000,25.4,2021-06-01,2025-02-01,new_tenancy,
1011-4th-st-106,4292014027,1011 4TH ST,106,2023-07-19,2026-06-07,256500,276800,20300,7.9,2021-07-01,2021-07-01,mar_adjustment,
1011-4th-st-107,4292014027,1011 4TH ST,107,2023-07-19,2026-06-07,272000,292300,20300,7.5,2021-06-20,2021-06-20,mar_adjustment,
1011-4th-st-108,4292014027,1011 4TH ST,108,2023-07-19,2026-06-07,306500,326800,20300,6.6,2022-08-15,2022-08-15,mar_adjustment,
1011-4th-st-109,4292014027,1011 4TH ST,109,2023-07-19,2026-06-07,264700,285000,20300,7.7,2020-05-18,2020-05-18,mar_adjustment,
1011-4th-st-110,4292014027,1011 4TH ST,110,2023-07-19,2026-06-07,266500,286000,19500,7.3,2021-08-15,2024-11-16,new_tenancy,
1011-4th-st-111,4292014027,1011 4TH ST,111,2023-07-19,2026-06-07,220200,238600,18400,8.4,2011-11-20,2011-11-20,mar_adjustment,
1011-4th-st-112,4292014027,1011 4TH ST,112,2023-07-19,2026-06-07,349500,381000,31500,9.0,2021-10-14,2025-02-10,new_tenancy,
1011-4th-st-114,4292014027,1011 4TH ST,114,2023-07-19,2026-06-07,240300,260300,20000,8.3,1999-08-15,1999-08-15,mar_adjustment,
1011-4th-st-115,4292014027,1011 4TH ST,115,2023-07-19,2026-06-07,256500,276800,20300,7.9,2021-06-15,2021-06-15,mar_adjustment,
1011-4th-st-116,4292014027,1011 4TH ST,116,2023-07-19,2026-06-07,216300,234400,18100,8.4,2014-03-10,2014-03-10,mar_adjustment,
1011-4th-st-201,4292014027,1011 4TH ST,201,2023-07-19,2026-06-07,308400,313500,5100,1.7,2023-02-15,2024-02-15,new_tenancy,
1011-4th-st-202,4292014027,1011 4TH ST,202,2023-07-19,2026-06-07,284300,406000,121700,42.8,2014-04-26,2024-05-15,new_tenancy,
1011-4th-st-203,4292014027,1011 4TH ST,203,2023-07-19,2026-06-07,227600,246500,18900,8.3,2014-08-15,2014-08-15,mar_adjustment,
1011-4th-st-204,4292014027,1011 4TH ST,204,2023-07-19,2026-06-07,249900,270200,20300,8.1,2021-06-01,2021-06-01,mar_adjustment,
1011-4th-st-205,4292014027,1011 4TH ST,205,2023-07-19,2026-06-07,384100,381000,-3100,-0.8,2019-07-15,2026-05-01,new_tenancy,
1011-4th-st-206,4292014027,1011 4TH ST,206,2023-07-19,2026-06-07,109900,286000,176100,160.2,,2026-05-01,new_tenancy,
1011-4th-st-207,4292014027,1011 4TH ST,207,2023-07-19,2026-06-07,113100,293600,180500,159.6,,2023-06-01,new_tenancy,
1011-4th-st-208,4292014027,1011 4TH ST,208,2023-07-19,2026-06-07,269500,289800,20300,7.5,2021-10-18,2021-10-18,mar_adjustment,
1011-4th-st-209,4292014027,1011 4TH ST,209,2023-07-19,2026-06-07,203300,220300,17000,8.4,2012-04-06,2012-04-06,mar_adjustment,
1011-4th-st-210,4292014027,1011 4TH ST,210,2023-07-19,2026-06-07,212500,230300,17800,8.4,2010-08-01,2010-08-01,mar_adjustment,
1011-4th-st-211,4292014027,1011 4TH ST,211,2023-07-19,2026-06-07,226900,340500,113600,50.1,2015-02-20,2024-07-01,new_tenancy,
1011-4th-st-212,4292014027,1011 4TH ST,212,2023-07-19,2026-06-07,332000,381000,49000,14.8,2021-07-20,2025-12-01,new_tenancy,
1011-4th-st-214,4292014027,1011 4TH ST,214,2023-07-19,2026-06-07,115800,125400,9600,8.3,,,mar_adjustment,
1011-4th-st-215,4292014027,1011 4TH ST,215,2023-07-19,2026-06-07,279500,322100,42600,15.2,2022-04-07,2023-08-11,new_tenancy,
1011-4th-st-216,4292014027,1011 4TH ST,216,2023-07-19,2026-06-07,308400,307500,-900,-0.3,2022-12-12,2025-08-12,new_tenancy,
1011-4th-st-217,4292014027,1011 4TH ST,217,2023-07-19,2026-06-07,296500,335500,39000,13.2,2021-05-05,2024-08-07,new_tenancy,
1011-4th-st-218,4292014027,1011 4TH ST,218,2023-07-19,2026-06-07,137700,149200,11500,8.4,,,mar_adjustment,
1011-4th-st-301,4292014027,1011 4TH ST,301,2023-07-19,2026-06-07,172400,186700,14300,8.3,,,mar_adjustment,
1011-4th-st-303,4292014027,1011 4TH ST,303,2023-07-19,2026-06-07,226900,329500,102600,45.2,2015-01-17,2025-11-01,new_tenancy,
1011-4th-st-304,4292014027,1011 4TH ST,304,2023-07-19,2026-06-07,272000,269500,-2500,-0.9,2021-01-03,2021-01-03,mar_adjustment,
1011-4th-st-305,4292014027,1011 4TH ST,305,2023-07-19,2026-06-07,129000,139700,10700,8.3,,,mar_adjustment,
1011-4th-st-306,4292014027,1011 4TH ST,306,2023-07-19,2026-06-07,264000,321100,57100,21.6,2021-03-15,2023-07-01,new_tenancy,
1011-4th-st-307,4292014027,1011 4TH ST,307,2023-07-19,2026-06-07,296500,306500,10000,3.4,2021-06-01,2024-10-01,new_tenancy,
1011-4th-st-308,4292014027,1011 4TH ST,308,2023-07-19,2026-06-07,130900,141800,10900,8.3,,,mar_adjustment,
1011-4th-st-309,4292014027,1011 4TH ST,309,2023-07-19,2026-06-07,259500,300000,40500,15.6,2021-10-01,2026-04-02,new_tenancy,
1011-4th-st-310,4292014027,1011 4TH ST,310,2023-07-19,2026-06-07,206300,307500,101200,49.1,2012-11-01,2025-09-20,new_tenancy,
1011-4th-st-311,4292014027,1011 4TH ST,311,2023-07-19,2026-06-07,279500,299800,20300,7.3,2022-01-19,2022-01-19,mar_adjustment,
1011-4th-st-312,4292014027,1011 4TH ST,312,2023-07-19,2026-06-07,381000,401300,20300,5.3,2022-07-20,2022-07-20,mar_adjustment,
1011-4th-st-314,4292014027,1011 4TH ST,314,2023-07-19,2026-06-07,272000,292300,20300,7.5,2021-03-01,2021-03-01,mar_adjustment,
1011-4th-st-315,4292014027,1011 4TH ST,315,2023-07-19,2026-06-07,206300,286000,79700,38.6,2013-02-16,2024-11-15,new_tenancy,
1011-4th-st-316,4292014027,1011 4TH ST,316,2023-07-19,2026-06-07,307500,307500,0,0.0,2022-08-20,2025-03-15,new_tenancy,
1011-4th-st-317,4292014027,1011 4TH ST,317,2023-07-19,2026-06-07,313900,334200,20300,6.5,2020-05-05,2020-05-05,mar_adjustment,
1011-4th-st-318,4292014027,1011 4TH ST,318,2023-07-19,2026-06-07,246200,329500,83300,33.8,2008-07-15,2025-03-15,new_tenancy,
1011-5th-st-1,4292011036,1011 5TH ST,1,2023-07-19,2026-06-07,273200,293500,20300,7.4,,,mar_adjustment,
1011-5th-st-2,4292011037,1011 5TH ST,2,2023-07-19,2026-06-07,326900,347200,20300,6.2,,,mar_adjustment,
1011-5th-st-4,4292011039,1011 5TH ST,4,2023-07-19,2026-06-07,254000,274300,20300,8.0,,,mar_adjustment,
