unit_id,apn,address,unit_label,bedrooms,status,mar_2023_cents,mar_2026_cents,mar_delta_cents,mar_pct,tenancy_2023,tenancy_2026,tenancy_changed
100-wilshire-blvd,,100 WILSHIRE BLVD,,0,gone_by_2026,0,,,,,,
1000-ashland-ave-1,4285027001,1000 ASHLAND AVE,1,2,present_both,330400,299500,-30900,-9.4,2020-08-01,2024-11-01,1
1000-ashland-ave-2,4285027001,1000 ASHLAND AVE,2,3,present_both,131200,142100,10900,8.3,,,
1000-ashland-ave-3,4285027001,1000 ASHLAND AVE,3,2,present_both,212200,229800,17600,8.3,2004-03-01,2004-03-01,
1000-ashland-ave-4,4285027001,1000 ASHLAND AVE,4,4,present_both,143700,155600,11900,8.3,,,
1000-ashland-ave-5,4285027001,1000 ASHLAND AVE,5,3,present_both,131200,142100,10900,8.3,,,
1000-ashland-ave-6,4285027001,1000 ASHLAND AVE,6,3,present_both,212200,229800,17600,8.3,2004-02-09,2004-02-09,
1000-ashland-ave-7,4285027001,1000 ASHLAND AVE,7,2,present_both,313600,305500,-8100,-2.6,2019-06-01,2024-07-24,1
1001-12th-st,4281018024,1001 12TH ST,,1,present_both,360000,380300,20300,5.6,2022-07-09,2022-07-09,
1001-16th-st,4281003021,1001 16TH ST,,2,present_both,332900,353200,20300,6.1,2019-06-01,2019-06-01,
1001-19th-st-a,4277025065,1001 19TH ST,A,1,present_both,90200,97700,7500,8.3,,,
1001-19th-st-b,4277025066,1001 19TH ST,B,1,present_both,83800,90700,6900,8.2,,,
1001-19th-st-c,4277025067,1001 19TH ST,C,1,present_both,86900,94100,7200,8.3,,,
1001-19th-st-d,4277025068,1001 19TH ST,D,2,present_both,146000,158200,12200,8.4,,,
1001-19th-st-e,4277025069,1001 19TH ST,E,1,present_both,91400,99000,7600,8.3,,,
1001-19th-st-f,4277025070,1001 19TH ST,F,1,present_both,93000,100800,7800,8.4,,,
1001-19th-st-g,4277025071,1001 19TH ST,G,3,present_both,0,0,0,,,,
1001-19th-st-j,4277025072,1001 19TH ST,J,3,present_both,0,0,0,,,,
1001-20th-st,4277024049,1001 20TH ST,,1,present_both,90300,97800,7500,8.3,,,
1001-20th-st-a,4277024050,1001 20TH ST,A,1,new_since_2023,,60700,,,,,
1001-3rd-st-102,4292019015,1001 3RD ST,102,1,present_both,195100,195100,0,0.0,,,
1001-3rd-st-103,4292019015,1001 3RD ST,103,0,present_both,606900,606900,0,0.0,2000-11-22,2000-11-22,
1001-3rd-st-104,4292019015,1001 3RD ST,104,0,present_both,388800,388800,0,0.0,2000-11-25,2000-11-25,
1001-3rd-st-106,4292019015,1001 3RD ST,106,2,present_both,693800,693800,0,0.0,1999-04-22,1999-04-22,
1001-3rd-st-107,4292019015,1001 3RD ST,107,1,present_both,628800,628800,0,0.0,1999-04-30,1999-04-30,
1001-3rd-st-108,4292019015,1001 3RD ST,108,1,present_both,125800,125800,0,0.0,,,
1001-3rd-st-109,4292019015,1001 3RD ST,109,0,present_both,563900,563900,0,0.0,1999-08-05,1999-08-05,
1001-3rd-st-110,4292019015,1001 3RD ST,110,1,present_both,544600,544600,0,0.0,2000-08-09,2000-08-09,
1001-3rd-st-111,4292019015,1001 3RD ST,111,1,present_both,625800,625800,0,0.0,2000-07-10,2000-07-10,
1001-3rd-st-112,4292019015,1001 3RD ST,112,0,present_both,385300,385300,0,0.0,1999-05-02,1999-05-02,
1001-3rd-st-20,4292019015,1001 3RD ST,20,2,present_both,93900,93900,0,0.0,,,
1001-3rd-st-201,4292019015,1001 3RD ST,201,0,present_both,385300,385300,0,0.0,1999-04-30,1999-04-30,
1001-3rd-st-202,4292019015,1001 3RD ST,202,1,present_both,644700,644700,0,0.0,2000-05-12,2000-05-12,
1001-3rd-st-203,4292019015,1001 3RD ST,203,0,present_both,109300,109300,0,0.0,,,
1001-3rd-st-204,4292019015,1001 3RD ST,204,0,present_both,385300,385300,0,0.0,1999-05-03,1999-05-03,
1001-3rd-st-205,4292019015,1001 3RD ST,205,0,present_both,184000,184000,0,0.0,1999-03-12,1999-03-12,
1001-3rd-st-207,4292019015,1001 3RD ST,207,1,present_both,654500,654500,0,0.0,2007-04-01,2007-04-01,
1001-3rd-st-208,4292019015,1001 3RD ST,208,0,present_both,560900,560900,0,0.0,1999-09-06,1999-09-06,
1001-3rd-st-209,4292019015,1001 3RD ST,209,1,present_both,620300,620300,0,0.0,2001-11-16,2001-11-16,
1001-3rd-st-21,4292019015,1001 3RD ST,21,0,present_both,88900,88900,0,0.0,,,
1001-3rd-st-210,4292019015,1001 3RD ST,210,0,present_both,184000,184000,0,0.0,1999-02-27,1999-02-27,
1001-3rd-st-211,4292019015,1001 3RD ST,211,1,present_both,233900,233900,0,0.0,1999-01-08,1999-01-08,
1001-3rd-st-212,4292019015,1001 3RD ST,212,0,present_both,448200,448200,0,0.0,2007-04-01,2007-04-01,
1001-3rd-st-214,4292019015,1001 3RD ST,214,0,present_both,544600,544600,0,0.0,2000-01-25,2000-01-25,
1001-3rd-st-301,4292019015,1001 3RD ST,301,0,present_both,349200,349200,0,0.0,1999-03-26,1999-03-26,
1001-3rd-st-302,4292019015,1001 3RD ST,302,1,present_both,158000,171100,13100,8.3,,,
1001-3rd-st-303,4292019015,1001 3RD ST,303,0,present_both,547800,547800,0,0.0,1999-05-01,1999-05-01,
1001-3rd-st-304,4292019015,1001 3RD ST,304,0,present_both,448200,448200,0,0.0,2007-04-01,2007-04-01,
1001-3rd-st-305,4292019015,1001 3RD ST,305,1,present_both,142600,142600,0,0.0,,,
1001-3rd-st-306,4292019015,1001 3RD ST,306,1,present_both,115100,124600,9500,8.3,,,
1001-3rd-st-307,4292019015,1001 3RD ST,307,1,present_both,633900,633900,0,0.0,2000-04-06,2000-04-06,
1001-3rd-st-308,4292019015,1001 3RD ST,308,1,present_both,134300,134300,0,0.0,,,
1001-3rd-st-309,4292019015,1001 3RD ST,309,0,present_both,621400,621400,0,0.0,2001-03-19,2001-03-19,
1001-3rd-st-310,4292019015,1001 3RD ST,310,0,present_both,540300,540300,0,0.0,2000-09-28,2000-09-28,
1001-3rd-st-311,4292019015,1001 3RD ST,311,1,present_both,385300,385300,0,0.0,1999-04-01,1999-04-01,
1001-3rd-st-312,4292019015,1001 3RD ST,312,0,present_both,410500,410500,0,0.0,2001-03-15,2001-03-15,
1001-3rd-st-314,4292019015,1001 3RD ST,314,0,present_both,560900,560900,0,0.0,1999-10-03,1999-10-03,
1001-3rd-st-ph,4292019015,1001 3RD ST,PH,3,present_both,259400,259400,0,0.0,,,
1001-hill-st-1,4285001006,1001 HILL ST,1,2,present_both,187300,333600,146300,78.1,2001-04-01,2023-07-01,1
1001-hill-st-2,4285001006,1001 HILL ST,2,1,present_both,235000,247700,12700,5.4,2023-01-01,2023-01-01,
1001-hill-st-3,4285001006,1001 HILL ST,3,1,present_both,126900,137500,10600,8.4,2001-11-01,2001-11-01,
1001-hill-st-4,4285001006,1001 HILL ST,4,1,present_both,240000,235000,-5000,-2.1,2023-04-01,2025-08-01,1
1001-hill-st-5,4285001006,1001 HILL ST,5,1,present_both,213000,250600,37600,17.7,2015-07-01,2023-12-01,1
1001-hill-st-6,4285001006,1001 HILL ST,6,1,present_both,240900,235000,-5900,-2.4,2020-07-01,2026-01-01,1
1001-hill-st-7,4285001006,1001 HILL ST,7,1,present_both,171000,185300,14300,8.4,2010-04-01,2010-04-01,
1001-pacific-st,4284014020,1001 PACIFIC ST,,0,present_both,0,0,0,,,,
1001-pacific-st-1-2,4284014020,1001 PACIFIC ST,1/2,0,present_both,60300,65400,5100,8.5,,,
1001-pearl-st-a,4284013022,1001 PEARL ST,A,1,present_both,180600,195700,15100,8.4,2013-04-01,2013-04-01,
1001-pearl-st-b,4284013022,1001 PEARL ST,B,2,present_both,214300,232100,17800,8.3,2011-08-01,2011-08-01,
1001-pearl-st-c,4284013022,1001 PEARL ST,C,1,present_both,79900,86500,6600,8.3,,,
1001-pearl-st-d,4284013022,1001 PEARL ST,D,2,present_both,270000,290300,20300,7.5,2022-04-01,2022-04-01,
1001-pier-ave-a,4285028019,1001 PIER AVE,A,3,present_both,192700,208700,16000,8.3,,,
1001-pier-ave-b,4285028019,1001 PIER AVE,B,2,present_both,115900,125500,9600,8.3,,,
1001-pier-ave-c,4285028019,1001 PIER AVE,C,2,present_both,115900,125500,9600,8.3,,,
1001-pine-st-a,4284011011,1001 PINE ST,A,0,present_both,0,0,0,,,,
1001-pine-st-b,4284011011,1001 PINE ST,B,0,present_both,0,0,0,,,,
1001-washington-ave,4281025013,1001 WASHINGTON AVE,,1,present_both,206700,366900,160200,77.5,2006-04-01,2021-02-01,1
1001-wilshire-blvd,,1001 WILSHIRE BLVD,,0,gone_by_2026,0,,,,,,
1002-12th-st-101,4281021028,1002 12TH ST,101,1,present_both,276500,305500,29000,10.5,2021-02-10,2024-01-15,1
1002-12th-st-102,4281021028,1002 12TH ST,102,0,present_both,279500,293100,13600,4.9,2023-01-10,2023-01-10,
1002-12th-st-103,4281021028,1002 12TH ST,103,2,present_both,322000,342300,20300,6.3,2021-08-01,2021-08-01,
1002-12th-st-104,4281021028,1002 12TH ST,104,2,present_both,158100,171300,13200,8.3,2005-11-15,2005-11-15,
1002-12th-st-105,4281021028,1002 12TH ST,105,0,present_both,279500,293100,13600,4.9,2022-12-06,2022-12-06,
1002-12th-st-106,4281021028,1002 12TH ST,106,3,present_both,163800,177500,13700,8.4,,,
1002-12th-st-107,4281021028,1002 12TH ST,107,0,present_both,365000,378600,13600,3.7,2022-12-01,2022-12-01,
1002-12th-st-108,4281021028,1002 12TH ST,108,3,present_both,120400,275500,155100,128.8,,2024-07-20,
1002-12th-st-201,4281021028,1002 12TH ST,201,1,present_both,243600,269500,25900,10.6,2018-12-15,2025-06-26,1
1002-12th-st-202,4281021028,1002 12TH ST,202,1,present_both,189100,204800,15700,8.3,2002-02-15,2002-02-15,
1002-12th-st-203,4281021028,1002 12TH ST,203,2,present_both,153500,166200,12700,8.3,,,
1002-12th-st-204,4281021028,1002 12TH ST,204,2,present_both,345000,365300,20300,5.9,2022-01-01,2022-01-01,
1002-12th-st-205,4281021028,1002 12TH ST,205,1,present_both,295900,305500,9600,3.2,2020-04-11,2023-11-24,1
1002-12th-st-206,4281021028,1002 12TH ST,206,1,present_both,99300,305500,206200,207.7,,2024-04-15,
1002-12th-st-207,4281021028,1002 12TH ST,207,2,present_both,343600,389500,45900,13.4,2018-09-20,2026-02-11,1
1002-12th-st-208,4281021028,1002 12TH ST,208,2,present_both,286000,306300,20300,7.1,2006-11-01,2006-11-01,
1002-12th-st-301,4281021028,1002 12TH ST,301,1,present_both,279500,319500,40000,14.3,2022-08-05,2025-11-10,1
1002-12th-st-302,4281021028,1002 12TH ST,302,1,present_both,119500,129400,9900,8.3,,,
1002-12th-st-303,4281021028,1002 12TH ST,303,2,present_both,298000,318300,20300,6.8,2016-01-08,2016-01-08,
1002-12th-st-304,4281021028,1002 12TH ST,304,2,present_both,345000,375000,30000,8.7,2022-01-22,2024-09-15,1
1002-12th-st-305,4281021028,1002 12TH ST,305,1,present_both,93000,100800,7800,8.4,,,
1002-12th-st-306,4281021028,1002 12TH ST,306,1,present_both,104100,112700,8600,8.3,,,
1002-12th-st-307,4281021028,1002 12TH ST,307,2,present_both,138900,150500,11600,8.4,,,
1002-12th-st-308,4281021028,1002 12TH ST,308,2,present_both,339500,359800,20300,6.0,2022-01-01,2022-01-01,
1002-14th-st-1,4281013042,1002 14TH ST,1,5,present_both,124300,134600,10300,8.3,,,
1002-14th-st-10,4281013051,1002 14TH ST,10,3,present_both,108600,117500,8900,8.2,,,
1002-14th-st-2,4281013043,1002 14TH ST,2,5,present_both,134300,145500,11200,8.3,,,
1002-14th-st-3,4281013044,1002 14TH ST,3,2,present_both,141400,153200,11800,8.3,,,
1002-14th-st-4,4281013045,1002 14TH ST,4,5,present_both,120900,130900,10000,8.3,,,
1002-14th-st-5,4281013046,1002 14TH ST,5,3,present_both,88500,95900,7400,8.4,,,
1002-14th-st-6,4281013047,1002 14TH ST,6,5,present_both,115900,125500,9600,8.3,,,
1002-14th-st-7,4281013048,1002 14TH ST,7,2,present_both,141400,153200,11800,8.3,,,
1002-14th-st-8,4281013049,1002 14TH ST,8,2,present_both,124300,134600,10300,8.3,,,
1002-14th-st-9,4281013050,1002 14TH ST,9,5,present_both,115900,125500,9600,8.3,,,
1002-17th-st,4281003001,1002 17TH ST,,2,present_both,410400,695000,284600,69.3,2019-11-24,2024-09-15,1
1002-20th-st,4277025027,1002 20TH ST,,3,present_both,317600,337900,20300,6.4,,,
1002-7th-st,4292006001,1002 7TH ST,,2,present_both,152500,165200,12700,8.3,,,
1002-bay-st,4284015001,1002 BAY ST,,3,present_both,219800,238200,18400,8.4,,,
1002-california-ave,4281027023,1002 CALIFORNIA AVE,,2,present_both,381000,401300,20300,5.3,2015-01-01,2015-01-01,
1002-grant-st-a,4284014001,1002 GRANT ST,A,3,present_both,131200,142100,10900,8.3,,,
1002-grant-st-b,4284014001,1002 GRANT ST,B,2,present_both,120900,130900,10000,8.3,,,
1002-grant-st-c,4284014001,1002 GRANT ST,C,2,present_both,295900,335500,39600,13.4,2020-02-15,2024-03-23,1
1002-grant-st-d,4284014001,1002 GRANT ST,D,1,present_both,260000,280300,20300,7.8,2021-10-01,2021-10-01,
1002-hill-st,4285012031,1002 HILL ST,,3,present_both,300100,320400,20300,6.8,,,
1002-marine-st-1,4285036023,1002 MARINE ST,1,0,present_both,101200,109600,8400,8.3,2019-12-26,2019-12-26,
1002-marine-st-10,4285036023,1002 MARINE ST,10,0,present_both,82000,88800,6800,8.3,2010-09-01,2010-09-01,
1002-marine-st-11,4285036023,1002 MARINE ST,11,0,present_both,70000,154700,84700,121.0,,2026-04-09,
1002-marine-st-12,4285036023,1002 MARINE ST,12,0,present_both,79700,86300,6600,8.3,,,
1002-marine-st-13,4285036023,1002 MARINE ST,13,0,present_both,66700,141300,74600,111.8,,2025-05-19,
1002-marine-st-14,4285036023,1002 MARINE ST,14,0,present_both,43000,145300,102300,237.9,2000-09-29,2024-07-23,1
1002-marine-st-15,4285036023,1002 MARINE ST,15,0,present_both,103600,112200,8600,8.3,2013-05-16,2013-05-16,
1002-marine-st-16,4285036023,1002 MARINE ST,16,0,present_both,82000,142000,60000,73.2,2010-12-28,2024-11-06,1
1002-marine-st-2,4285036023,1002 MARINE ST,2,0,present_both,101200,109600,8400,8.3,2020-03-01,2020-03-01,
1002-marine-st-3,4285036023,1002 MARINE ST,3,0,present_both,117600,127400,9800,8.3,2021-04-12,2021-04-12,
1002-marine-st-4,4285036023,1002 MARINE ST,4,0,present_both,99200,107500,8300,8.4,2022-03-28,2022-03-28,
1002-marine-st-5,4285036023,1002 MARINE ST,5,0,present_both,71200,77100,5900,8.3,2002-10-21,2002-10-21,
1002-marine-st-6,4285036023,1002 MARINE ST,6,0,present_both,74600,142000,67400,90.3,2016-08-01,2024-08-01,1
1002-marine-st-7,4285036023,1002 MARINE ST,7,0,present_both,69900,75800,5900,8.4,2011-06-13,2011-06-13,
1002-marine-st-8,4285036023,1002 MARINE ST,8,0,present_both,74600,154700,80100,107.4,2016-08-28,2026-01-15,1
1002-marine-st-9,4285036023,1002 MARINE ST,9,0,present_both,50900,55100,4200,8.3,1999-06-15,1999-06-15,
1002-montana-ave,4281024024,1002 MONTANA AVE,,0,present_both,108500,108500,0,0.0,,,
1002-pier-ave,4285029023,1002 PIER AVE,,2,present_both,0,0,0,,,,
1002-pier-ave-a,4285029023,1002 PIER AVE,A,2,present_both,178100,192900,14800,8.3,,,
1003-12th-st,4281018024,1003 12TH ST,,1,present_both,340000,360300,20300,6.0,2021-11-09,2021-11-09,
1003-ashland-ave,4285012014,1003 ASHLAND AVE,,1,present_both,269500,265500,-4000,-1.5,2022-03-11,2023-09-15,1
1003-ashland-ave-a,4285012014,1003 ASHLAND AVE,A,1,present_both,231800,251000,19200,8.3,2021-02-11,2021-02-11,
1003-ashland-ave-b,4285012014,1003 ASHLAND AVE,B,2,present_both,355000,339500,-15500,-4.4,2022-05-19,2026-03-07,1
1003-ashland-ave-c,4285012014,1003 ASHLAND AVE,C,3,present_both,442000,499500,57500,13.0,2021-03-10,2025-02-01,1
1003-broadway,4282025015,1003 BROADWAY,,0,present_both,0,0,0,,,,
1003-grant-st,4284015021,1003 GRANT ST,,2,present_both,410900,450000,39100,9.5,2020-03-07,2026-01-10,1
1003-michigan-ave,4283017023,1003 MICHIGAN AVE,,1,present_both,72600,78600,6000,8.3,,,
1003-washington-ave,4281025013,1003 WASHINGTON AVE,,1,present_both,76900,83400,6500,8.5,,,
1004-10th-st,4281029001,1004 10TH ST,,3,present_both,764100,784400,20300,2.7,2019-08-01,2019-08-01,
1004-hill-st,4285012031,1004 HILL ST,,4,present_both,0,0,0,,,,
1004-michigan-ave,4283023017,1004 MICHIGAN AVE,,2,present_both,178100,192900,14800,8.3,,,
1004-montana-ave,4281024024,1004 MONTANA AVE,,0,present_both,78300,78300,0,0.0,,,
1004-pine-st,4284010001,1004 PINE ST,,2,present_both,323500,343800,20300,6.3,2016-02-01,2016-02-01,
1005-5th-st-a,4292011021,1005 5TH ST,A,1,present_both,227000,255800,28800,12.7,2013-07-21,2023-11-08,1
1005-5th-st-b,4292011021,1005 5TH ST,B,0,present_both,120700,148300,27600,22.9,2013-07-21,2023-11-08,1
1005-ashland-ave,4285012014,1005 ASHLAND AVE,,1,present_both,256500,285000,28500,11.1,2021-03-15,2025-09-17,1
1005-ashland-ave-a,4285012014,1005 ASHLAND AVE,A,1,present_both,239500,255000,15500,6.5,2022-05-29,2024-09-01,1
1005-ashland-ave-b,4285012014,1005 ASHLAND AVE,B,1,present_both,242500,249500,7000,2.9,2020-09-15,2025-05-19,1
1005-ashland-ave-c,4285012014,1005 ASHLAND AVE,C,1,present_both,229500,260900,31400,13.7,2021-10-01,2024-08-07,1
1005-hill-st-1,4285001007,1005 HILL ST,1,2,present_both,288500,308800,20300,7.0,2017-09-01,2017-09-01,
1005-hill-st-2,4285001007,1005 HILL ST,2,2,present_both,172800,187100,14300,8.3,2010-02-01,2010-02-01,
1005-hill-st-3,4285001007,1005 HILL ST,3,2,present_both,231800,251000,19200,8.3,2015-07-01,2015-07-01,
1005-hill-st-4,4285001007,1005 HILL ST,4,1,present_both,187300,234800,47500,25.4,2015-01-19,2024-01-01,1
1005-hill-st-5,4285001007,1005 HILL ST,5,2,present_both,259500,300000,40500,15.6,2021-06-01,2025-03-10,1
1005-hill-st-6,4285001007,1005 HILL ST,6,2,present_both,209200,226700,17500,8.4,2011-06-01,2011-06-01,
1005-hill-st-7,4285001007,1005 HILL ST,7,1,present_both,185900,201300,15400,8.3,2019-04-01,2019-04-01,
1005-michigan-ave,4283017023,1005 MICHIGAN AVE,,1,present_both,175100,209700,34600,19.8,2020-10-01,2023-09-15,1
1005-washington-ave,4281025013,1005 WASHINGTON AVE,,1,present_both,86500,93700,7200,8.3,,,
1006-21st-st,4277024021,1006 21ST ST,,2,present_both,350000,370300,20300,5.8,2009-06-25,2009-06-25,
1006-21st-st-a,4277024021,1006 21ST ST,A,0,present_both,130500,141400,10900,8.4,2003-05-15,2003-05-15,
1006-21st-st-b,4277024021,1006 21ST ST,B,1,present_both,310000,310000,0,0.0,2023-06-01,2025-02-22,1
1006-21st-st-c,4277024021,1006 21ST ST,C,1,present_both,310000,323600,13600,4.4,2023-03-26,2023-03-26,
1006-michigan-ave,4283023017,1006 MICHIGAN AVE,,1,present_both,100500,108800,8300,8.3,,,
1006-montana-ave,4281024024,1006 MONTANA AVE,,0,present_both,0,0,0,,,,
1007-12th-st,4281018023,1007 12TH ST,,2,present_both,47800,51800,4000,8.4,,,
1007-16th-st,4281003020,1007 16TH ST,,1,present_both,55800,60500,4700,8.4,,,
1007-16th-st-1-2,4281003020,1007 16TH ST,1/2,1,present_both,249500,269800,20300,8.1,2016-01-25,2016-01-25,
1007-20th-st-1,4277024061,1007 20TH ST,1,3,present_both,346200,366500,20300,5.9,2014-03-14,2014-03-14,
1007-20th-st-10,4277024070,1007 20TH ST,10,3,present_both,215900,233900,18000,8.3,,,
1007-20th-st-2,4277024062,1007 20TH ST,2,3,present_both,201300,218000,16700,8.3,,,
1007-20th-st-3,4277024063,1007 20TH ST,3,3,present_both,183900,199200,15300,8.3,,,
1007-20th-st-4,4277024064,1007 20TH ST,4,3,present_both,316300,336600,20300,6.4,2005-07-02,2005-07-02,
1007-20th-st-5,4277024065,1007 20TH ST,5,2,present_both,430100,465500,35400,8.2,2020-01-07,2023-09-05,1
1007-20th-st-6,4277024066,1007 20TH ST,6,2,present_both,410100,430400,20300,5.0,2020-08-05,2020-08-05,
1007-20th-st-7,4277024067,1007 20TH ST,7,2,present_both,151500,164100,12600,8.3,,,
1007-20th-st-8,4277024068,1007 20TH ST,8,2,present_both,371200,391500,20300,5.5,2021-04-01,2021-04-01,
1007-20th-st-9,4277024069,1007 20TH ST,9,3,present_both,168600,182600,14000,8.3,,,
1007-9th-st-1,4281029021,1007 9TH ST,1,2,present_both,324500,347500,23000,7.1,2016-09-15,2025-11-21,1
1007-9th-st-2,4281029021,1007 9TH ST,2,1,present_both,221500,239900,18400,8.3,2021-07-01,2021-07-01,
1007-9th-st-3,4281029021,1007 9TH ST,3,0,present_both,170000,265500,95500,56.2,2021-04-01,2023-09-29,1
1007-grant-st,4284015020,1007 GRANT ST,,3,present_both,0,0,0,,,,
1007-grant-st-1,4284015020,1007 GRANT ST,1,3,present_both,0,0,0,,,,
1007-grant-st-3,4284015020,1007 GRANT ST,3,1,present_both,0,0,0,,,,
1007-lincoln-blvd-1,4281034024,1007 LINCOLN BLVD,1,1,present_both,175900,190500,14600,8.3,2009-10-27,2009-10-27,
1007-lincoln-blvd-10,4281034024,1007 LINCOLN BLVD,10,3,present_both,134500,145700,11200,8.3,,,
1007-lincoln-blvd-11,4281034024,1007 LINCOLN BLVD,11,2,present_both,153700,166400,12700,8.3,,,
1007-lincoln-blvd-2,4281034024,1007 LINCOLN BLVD,2,1,present_both,594100,315500,-278600,-46.9,2018-11-01,2024-08-11,1
1007-lincoln-blvd-3,4281034024,1007 LINCOLN BLVD,3,2,present_both,259100,271800,12700,4.9,2014-02-17,2024-02-17,1
1007-lincoln-blvd-4,4281034024,1007 LINCOLN BLVD,4,2,present_both,814100,834400,20300,2.5,2018-11-01,2018-11-01,
1007-lincoln-blvd-5,4281034024,1007 LINCOLN BLVD,5,2,present_both,814100,339500,-474600,-58.3,2018-11-01,2025-01-31,1
1007-lincoln-blvd-6,4281034024,1007 LINCOLN BLVD,6,4,present_both,814100,834400,20300,2.5,2018-11-01,2018-11-01,
1007-lincoln-blvd-7,4281034024,1007 LINCOLN BLVD,7,1,present_both,212100,229700,17600,8.3,2008-03-01,2008-03-01,
1007-lincoln-blvd-8,4281034024,1007 LINCOLN BLVD,8,1,present_both,814100,300000,-514100,-63.1,2018-11-01,2024-11-27,1
1007-lincoln-blvd-9,4281034024,1007 LINCOLN BLVD,9,3,present_both,125900,136400,10500,8.3,,,
1007-michigan-ave,4283017023,1007 MICHIGAN AVE,,2,present_both,124500,134800,10300,8.3,,,
1007-ocean-park-blvd-1,4284009009,1007 OCEAN PARK BLVD,1,2,present_both,406500,429900,23400,5.8,2020-11-30,2026-03-27,1
1007-ocean-park-blvd-2,4284009009,1007 OCEAN PARK BLVD,2,1,present_both,173500,188000,14500,8.4,2011-07-16,2011-07-16,
1007-ocean-park-blvd-3,4284009009,1007 OCEAN PARK BLVD,3,1,present_both,325000,310000,-15000,-4.6,2023-02-13,2026-03-13,1
1007-ocean-park-blvd-4,4284009009,1007 OCEAN PARK BLVD,4,1,present_both,169000,183000,14000,8.3,2012-09-01,2012-09-01,
1007-ocean-park-blvd-5,4284009009,1007 OCEAN PARK BLVD,5,1,present_both,177800,192600,14800,8.3,2008-04-25,2008-04-25,
1007-ocean-park-blvd-6,4284009009,1007 OCEAN PARK BLVD,6,2,present_both,220400,238800,18400,8.3,2010-07-06,2010-07-06,
1007-pacific-st-a,4284014019,1007 PACIFIC ST,A,2,present_both,316700,337000,20300,6.4,2013-11-15,2013-11-15,
1007-pacific-st-b,4284014019,1007 PACIFIC ST,B,1,present_both,200900,298600,97700,48.6,2020-09-07,2023-07-01,1
1007-pacific-st-c,4284014019,1007 PACIFIC ST,C,1,present_both,226600,293600,67000,29.6,2021-07-01,2022-11-01,1
1007-pacific-st-d,4284014019,1007 PACIFIC ST,D,1,present_both,180600,301000,120400,66.7,2013-08-01,2024-06-01,1
1007-pacific-st-e,4284014019,1007 PACIFIC ST,E,1,present_both,221800,240200,18400,8.3,2015-12-18,2015-12-18,
1008-14th-st-a,4281013002,1008 14TH ST,A,2,present_both,344100,364400,20300,5.9,2019-04-01,2019-04-01,
1008-14th-st-b,4281013002,1008 14TH ST,B,2,present_both,296700,317000,20300,6.8,2014-02-08,2014-02-08,
1008-14th-st-c,4281013002,1008 14TH ST,C,1,present_both,227000,250000,23000,10.1,2018-04-17,2025-03-01,1
1008-14th-st-d,4281013002,1008 14TH ST,D,1,present_both,192900,293100,100200,51.9,2004-06-01,2023-08-01,1
1008-17th-st-1,4281003044,1008 17TH ST,1,3,present_both,618500,638800,20300,3.3,2018-06-01,2018-06-01,
1008-17th-st-2,4281003044,1008 17TH ST,2,2,present_both,368500,441000,72500,19.7,2018-03-14,2024-02-25,1
1008-17th-st-3,4281003044,1008 17TH ST,3,2,present_both,107200,116100,8900,8.3,,,
1008-17th-st-4,4281003044,1008 17TH ST,4,3,present_both,456500,586000,129500,28.4,2021-06-01,2024-06-22,1
1008-17th-st-5,4281003044,1008 17TH ST,5,3,present_both,372300,586000,213700,57.4,2007-09-07,2024-06-29,1
1008-17th-st-6,4281003044,1008 17TH ST,6,3,present_both,323800,344100,20300,6.3,2010-02-01,2010-02-01,
1008-20th-st-1,4277025020,1008 20TH ST,1,2,present_both,206500,223700,17200,8.3,2004-06-01,2004-06-01,
1008-20th-st-2,4277025020,1008 20TH ST,2,1,present_both,298500,318800,20300,6.8,2018-02-01,2018-02-01,
1008-20th-st-3,4277025020,1008 20TH ST,3,1,present_both,313100,333400,20300,6.5,2013-08-23,2013-08-23,
1008-20th-st-4,4277025020,1008 20TH ST,4,3,present_both,437700,458000,20300,4.6,2018-07-20,2018-07-20,
1008-20th-st-5,4277025020,1008 20TH ST,5,2,present_both,364500,384800,20300,5.6,2017-04-01,2017-04-01,
1008-20th-st-6,4277025020,1008 20TH ST,6,1,present_both,264500,284800,20300,7.7,2016-12-01,2016-12-01,
1008-20th-st-7,4277025020,1008 20TH ST,7,1,present_both,294500,314800,20300,6.9,2017-08-07,2017-08-07,
1008-20th-st-8,4277025020,1008 20TH ST,8,3,present_both,407000,427300,20300,5.0,2017-04-10,2017-04-10,
1008-2nd-st-101,4292027003,1008 2ND ST,101,2,present_both,253100,273400,20300,8.0,2010-03-20,2010-03-20,
1008-2nd-st-102,4292027003,1008 2ND ST,102,1,present_both,385400,505500,120100,31.2,2020-02-05,2024-08-01,1
1008-2nd-st-103,4292027003,1008 2ND ST,103,1,present_both,318500,350500,32000,10.0,2018-08-04,2024-08-01,1
1008-2nd-st-104,4292027003,1008 2ND ST,104,1,present_both,213600,231400,17800,8.3,2009-12-19,2009-12-19,
1008-2nd-st-105,4292027003,1008 2ND ST,105,1,present_both,256500,369500,113000,44.1,2021-06-05,2024-10-20,1
1008-2nd-st-201,4292027003,1008 2ND ST,201,2,present_both,356500,376800,20300,5.7,2021-03-19,2021-03-19,
1008-2nd-st-202,4292027003,1008 2ND ST,202,2,present_both,162200,175600,13400,8.3,,,
1008-2nd-st-203,4292027003,1008 2ND ST,203,1,present_both,110300,119500,9200,8.3,,,
