unit_id,apn,bedrooms,mar_status,parcel_unit_count,size_class,use_class,rcb_comparable
852-20th-st-1,4277006010,3+,controlled,6,multifamily,five_plus,1
852-20th-st-2,4277006010,3+,controlled,6,multifamily,five_plus,1
852-20th-st-3,4277006010,2,controlled,6,multifamily,five_plus,1
852-20th-st-4,4277006010,2,controlled,6,multifamily,five_plus,1
852-20th-st-5,4277006010,2,controlled,6,multifamily,five_plus,1
852-20th-st-6,4277006010,3+,controlled,6,multifamily,five_plus,1
852-21st-st-a,4277005038,2,controlled,1,single,single,0
852-21st-st-b,4277005039,2,controlled,1,single,single,0
852-21st-st-c,4277005040,2,controlled,1,single,single,0
852-21st-st-d,4277005041,2,zero_mar,1,single,single,0
852-21st-st-e,4277005042,2,controlled,1,single,single,0
852-21st-st-f,4277005043,2,controlled,1,single,single,0
852-6th-st,4292009012,1,controlled,2,small,two_three,0
852-bay-st,4284002013,2,controlled,6,multifamily,five_plus,1
852-bay-st-1,4284002013,1,controlled,6,multifamily,five_plus,1
852-bay-st-2,4284002013,1,controlled,6,multifamily,five_plus,1
852-bay-st-3,4284002013,0,controlled,6,multifamily,five_plus,1
852-bay-st-4,4284002013,1,controlled,6,multifamily,five_plus,1
852-bay-st-5,4284002013,2,controlled,6,multifamily,five_plus,1
852-grant-st-a,4284003012,2,controlled,10,multifamily,five_plus,1
852-grant-st-b,4284003012,2,controlled,10,multifamily,five_plus,1
853-12th-st-a,4281016054,1,controlled,1,single,single,0
853-12th-st-b,4281016055,1,controlled,1,single,single,0
853-12th-st-c,4281016056,1,controlled,1,single,single,0
853-12th-st-d,4281016057,1,controlled,1,single,single,0
853-12th-st-e,4281016058,1,controlled,1,single,single,0
853-12th-st-f,4281016059,1,controlled,1,single,single,0
853-16th-st-1,4281001014,2,controlled,6,multifamily,five_plus,1
853-16th-st-2,4281001014,2,controlled,6,multifamily,five_plus,1
853-16th-st-3,4281001014,1,controlled,6,multifamily,five_plus,1
853-16th-st-4,4281001014,2,controlled,6,multifamily,five_plus,1
853-16th-st-5,4281001014,1,controlled,6,multifamily,five_plus,1
853-16th-st-6,4281001014,1,controlled,6,multifamily,five_plus,1
853-17th-st-a,4277008024,2,controlled,3,small,two_three,0
853-17th-st-b,4277008024,2,controlled,3,small,two_three,0
853-17th-st-c,4277008024,1,controlled,3,small,two_three,0
853-18th-st-1,4277008070,2,controlled,7,multifamily,five_plus,1
853-18th-st-2,4277008070,2,controlled,7,multifamily,five_plus,1
853-18th-st-3,4277008070,2,controlled,7,multifamily,five_plus,1
853-18th-st-4,4277008070,2,controlled,7,multifamily,five_plus,1
853-18th-st-5,4277008070,2,controlled,7,multifamily,five_plus,1
853-18th-st-6,4277008070,2,controlled,7,multifamily,five_plus,1
853-18th-st-7,4277008070,3+,controlled,7,multifamily,five_plus,1
853-20th-st,4277005026,2,controlled,2,small,two_three,0
853-23rd-st,4277002020,3+,controlled,1,single,single,0
853-26th-st,4266013077,0,zero_mar,1,single,single,0
853-9th-st,4281031014,0,zero_mar,2,small,two_three,0
853-9th-st-a,4281031014,1,controlled,2,small,two_three,0
853-euclid-st,4281015023,2,controlled,2,small,two_three,0
854-16th-st,4281008011,2,controlled,7,multifamily,five_plus,1
854-16th-st-a,4281008011,0,controlled,7,multifamily,five_plus,1
854-16th-st-b,4281008011,0,controlled,7,multifamily,five_plus,1
854-16th-st-c,4281008011,0,controlled,7,multifamily,five_plus,1
854-16th-st-d,4281008011,0,controlled,7,multifamily,five_plus,1
854-16th-st-e,4281008011,1,controlled,7,multifamily,five_plus,1
854-16th-st-f,4281008011,1,controlled,7,multifamily,five_plus,1
854-18th-st-1,4277008111,2,controlled,1,single,single,0
854-18th-st-10,4277008120,2,controlled,1,single,single,0
854-18th-st-11,4277008121,2,controlled,1,single,single,0
854-18th-st-12,4277008122,2,controlled,1,single,single,0
854-18th-st-14,4277008151,2,controlled,1,single,single,0
854-18th-st-15,4277008152,2,controlled,1,single,single,0
854-18th-st-2,4277008112,2,controlled,1,single,single,0
854-18th-st-3,4277008113,2,controlled,1,single,single,0
854-18th-st-4,4277008114,2,controlled,1,single,single,0
854-18th-st-5,4277008115,2,controlled,1,single,single,0
854-18th-st-6,4277008116,2,controlled,1,single,single,0
854-18th-st-7,4277008117,2,controlled,1,single,single,0
854-18th-st-8,4277008118,2,controlled,1,single,single,0
854-18th-st-9,4277008119,2,controlled,1,single,single,0
854-19th-st,4277008061,2,controlled,3,small,two_three,0
854-19th-st-a,4277008061,1,controlled,3,small,two_three,0
854-4th-st,4292017012,2,controlled,6,multifamily,five_plus,1
854-4th-st-a,4292017012,1,controlled,6,multifamily,five_plus,1
854-4th-st-b,4292017012,1,controlled,6,multifamily,five_plus,1
854-4th-st-c,4292017012,1,controlled,6,multifamily,five_plus,1
854-4th-st-d,4292017012,1,controlled,6,multifamily,five_plus,1
854-4th-st-e,4292017012,1,controlled,6,multifamily,five_plus,1
854-5th-st-a,4292016011,2,controlled,6,multifamily,five_plus,1
854-5th-st-b,4292016011,1,controlled,6,multifamily,five_plus,1
854-5th-st-c,4292016011,2,controlled,6,multifamily,five_plus,1
854-5th-st-d,4292016011,1,controlled,6,multifamily,five_plus,1
854-5th-st-e,4292016011,0,zero_mar,6,multifamily,five_plus,0
854-5th-st-f,4292016011,0,zero_mar,6,multifamily,five_plus,0
854-9th-st-1,4281032011,2,controlled,10,multifamily,five_plus,1
854-9th-st-10,4281032011,1,controlled,10,multifamily,five_plus,1
854-9th-st-2,4281032011,2,controlled,10,multifamily,five_plus,1
854-9th-st-3,4281032011,2,controlled,10,multifamily,five_plus,1
854-9th-st-4,4281032011,2,controlled,10,multifamily,five_plus,1
854-9th-st-5,4281032011,1,controlled,10,multifamily,five_plus,1
854-9th-st-6,4281032011,2,controlled,10,multifamily,five_plus,1
854-9th-st-7,4281032011,2,controlled,10,multifamily,five_plus,1
854-9th-st-8,4281032011,2,controlled,10,multifamily,five_plus,1
854-9th-st-9,4281032011,2,controlled,10,multifamily,five_plus,1
854-bay-st,4284002014,1,controlled,3,small,two_three,0
854-euclid-st,4281016008,1,controlled,9,multifamily,five_plus,1
855-10th-st-101,4281024028,3+,controlled,24,multifamily,five_plus,1
855-10th-st-102,4281024028,2,controlled,24,multifamily,five_plus,1
855-10th-st-103,4281024028,2,controlled,24,multifamily,five_plus,1
855-10th-st-104,4281024028,3+,controlled,24,multifamily,five_plus,1
855-10th-st-105,4281024028,3+,controlled,24,multifamily,five_plus,1
855-10th-st-106,4281024028,2,controlled,24,multifamily,five_plus,1
855-10th-st-107,4281024028,2,controlled,24,multifamily,five_plus,1
855-10th-st-108,4281024028,3+,controlled,24,multifamily,five_plus,1
855-10th-st-201,4281024028,3+,controlled,24,multifamily,five_plus,1
855-10th-st-202,4281024028,2,controlled,24,multifamily,five_plus,1
855-10th-st-203,4281024028,2,controlled,24,multifamily,five_plus,1
855-10th-st-204,4281024028,3+,controlled,24,multifamily,five_plus,1
855-10th-st-205,4281024028,2,controlled,24,multifamily,five_plus,1
855-10th-st-206,4281024028,2,controlled,24,multifamily,five_plus,1
855-10th-st-207,4281024028,2,controlled,24,multifamily,five_plus,1
855-10th-st-208,4281024028,3+,controlled,24,multifamily,five_plus,1
855-10th-st-301,4281024028,3+,controlled,24,multifamily,five_plus,1
855-10th-st-302,4281024028,2,controlled,24,multifamily,five_plus,1
855-10th-st-303,4281024028,2,controlled,24,multifamily,five_plus,1
855-10th-st-304,4281024028,3+,controlled,24,multifamily,five_plus,1
855-10th-st-305,4281024028,3+,controlled,24,multifamily,five_plus,1
855-10th-st-306,4281024028,2,controlled,24,multifamily,five_plus,1
855-10th-st-307,4281024028,2,controlled,24,multifamily,five_plus,1
855-10th-st-308,4281024028,3+,controlled,24,multifamily,five_plus,1
855-17th-st,4277008143,2,controlled,1,single,single,0
855-17th-st-1-2,4277008145,0,controlled,1,single,single,0
855-3rd-st-101,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-102,4292017030,2,controlled,48,multifamily,five_plus,1
855-3rd-st-103,4292017030,2,controlled,48,multifamily,five_plus,1
855-3rd-st-104,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-105,4292017030,2,controlled,48,multifamily,five_plus,1
855-3rd-st-106,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-107,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-108,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-109,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-110,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-111,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-112,4292017030,2,controlled,48,multifamily,five_plus,1
855-3rd-st-114,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-115,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-116,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-201,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-202,4292017030,2,controlled,48,multifamily,five_plus,1
855-3rd-st-203,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-204,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-205,4292017030,2,controlled,48,multifamily,five_plus,1
855-3rd-st-206,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-207,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-208,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-209,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-210,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-211,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-212,4292017030,2,controlled,48,multifamily,five_plus,1
855-3rd-st-214,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-215,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-216,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-217,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-218,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-301,4292017030,2,controlled,48,multifamily,five_plus,1
855-3rd-st-303,4292017030,2,controlled,48,multifamily,five_plus,1
855-3rd-st-304,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-305,4292017030,2,controlled,48,multifamily,five_plus,1
855-3rd-st-306,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-307,4292017030,2,controlled,48,multifamily,five_plus,1
855-3rd-st-308,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-309,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-310,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-311,4292017030,2,controlled,48,multifamily,five_plus,1
855-3rd-st-312,4292017030,2,controlled,48,multifamily,five_plus,1
855-3rd-st-314,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-315,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-316,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-317,4292017030,1,controlled,48,multifamily,five_plus,1
855-3rd-st-318,4292017030,1,controlled,48,multifamily,five_plus,1
855-6th-st-1,4292008012,3+,controlled,21,multifamily,five_plus,1
855-6th-st-10,4292008012,3+,controlled,21,multifamily,five_plus,1
855-6th-st-11,4292008012,2,controlled,21,multifamily,five_plus,1
855-6th-st-12,4292008012,1,controlled,21,multifamily,five_plus,1
855-6th-st-14,4292008012,1,controlled,21,multifamily,five_plus,1
855-6th-st-15,4292008012,1,controlled,21,multifamily,five_plus,1
855-6th-st-16,4292008012,2,controlled,21,multifamily,five_plus,1
855-6th-st-17,4292008012,2,controlled,21,multifamily,five_plus,1
855-6th-st-18,4292008012,1,controlled,21,multifamily,five_plus,1
855-6th-st-19,4292008012,1,controlled,21,multifamily,five_plus,1
855-6th-st-2,4292008012,1,controlled,21,multifamily,five_plus,1
855-6th-st-20,4292008012,1,controlled,21,multifamily,five_plus,1
855-6th-st-21,4292008012,2,controlled,21,multifamily,five_plus,1
855-6th-st-22,4292008012,1,controlled,21,multifamily,five_plus,1
855-6th-st-3,4292008012,1,controlled,21,multifamily,five_plus,1
855-6th-st-4,4292008012,1,controlled,21,multifamily,five_plus,1
855-6th-st-5,4292008012,2,controlled,21,multifamily,five_plus,1
855-6th-st-6,4292008012,2,controlled,21,multifamily,five_plus,1
855-6th-st-7,4292008012,1,controlled,21,multifamily,five_plus,1
855-6th-st-8,4292008012,1,controlled,21,multifamily,five_plus,1
855-6th-st-9,4292008012,1,controlled,21,multifamily,five_plus,1
855-bay-st-1,4284001016,2,controlled,14,multifamily,five_plus,1
855-bay-st-2,4284001016,2,controlled,14,multifamily,five_plus,1
855-bay-st-3,4284001016,2,controlled,14,multifamily,five_plus,1
855-bay-st-4,4284001016,2,controlled,14,multifamily,five_plus,1
855-euclid-st,4281015024,2,controlled,2,small,two_three,0
856-euclid-st,4281016008,1,controlled,9,multifamily,five_plus,1
857-14th-st,4281009013,2,controlled,6,multifamily,five_plus,1
857-17th-st,4277008146,2,controlled,1,single,single,0
857-19th-st,4277006024,2,controlled,6,multifamily,five_plus,1
857-4th-st-a,4292016014,2,controlled,3,small,four,1
857-4th-st-b,4292016014,1,controlled,3,small,four,1
857-4th-st-c,4292016014,1,controlled,3,small,four,1
857-9th-st,4281031013,3+,controlled,1,single,single,0
857-euclid-st,4281015024,0,zero_mar,2,small,two_three,0
858-14th-st-1,4281015011,2,controlled,6,multifamily,five_plus,1
858-14th-st-2,4281015011,2,controlled,6,multifamily,five_plus,1
858-14th-st-3,4281015011,2,controlled,6,multifamily,five_plus,1
858-14th-st-4,4281015011,2,controlled,6,multifamily,five_plus,1
858-14th-st-5,4281015011,2,controlled,6,multifamily,five_plus,1
858-14th-st-6,4281015011,2,controlled,6,multifamily,five_plus,1
858-16th-st,4281008012,3+,controlled,3,small,two_three,0
858-20th-st-a,4277006011,1,controlled,4,multifamily,four,1
858-20th-st-b,4277006011,1,controlled,4,multifamily,four,1
858-20th-st-c,4277006011,0,controlled,4,multifamily,four,1
858-21st-st-a,4277005013,0,controlled,3,small,four,1
858-21st-st-b,4277005013,0,controlled,3,small,four,1
858-21st-st-c,4277005013,0,controlled,3,small,four,1
858-3rd-st-15,4292024010,2,controlled,14,multifamily,five_plus,1
858-3rd-st-16,4292024010,2,controlled,14,multifamily,five_plus,1
858-3rd-st-17,4292024010,2,controlled,14,multifamily,five_plus,1
858-3rd-st-18,4292024010,1,controlled,14,multifamily,five_plus,1
858-3rd-st-19,4292024010,2,controlled,14,multifamily,five_plus,1
858-3rd-st-20,4292024010,1,controlled,14,multifamily,five_plus,1
858-3rd-st-21,4292024010,2,controlled,14,multifamily,five_plus,1
858-3rd-st-22,4292024010,2,controlled,14,multifamily,five_plus,1
858-3rd-st-23,4292024010,2,controlled,14,multifamily,five_plus,1
858-3rd-st-24,4292024010,1,controlled,14,multifamily,five_plus,1
858-3rd-st-25,4292024010,2,controlled,14,multifamily,five_plus,1
858-3rd-st-26,4292024010,1,controlled,14,multifamily,five_plus,1
858-3rd-st-27,4292024010,1,controlled,14,multifamily,five_plus,1
858-3rd-st-28,4292024010,1,controlled,14,multifamily,five_plus,1
858-euclid-st,4281016008,1,controlled,9,multifamily,five_plus,1
858-lincoln-blvd-1,4292001013,0,controlled,14,multifamily,five_plus,1
858-lincoln-blvd-2,4292001013,0,controlled,14,multifamily,five_plus,1
858-lincoln-blvd-3,4292001013,0,controlled,14,multifamily,five_plus,1
858-lincoln-blvd-4,4292001013,0,controlled,14,multifamily,five_plus,1
858-lincoln-blvd-5,4292001013,0,controlled,14,multifamily,five_plus,1
858-lincoln-blvd-6,4292001013,0,controlled,14,multifamily,five_plus,1
858-lincoln-blvd-a,4292001013,0,controlled,14,multifamily,five_plus,1
859-26th-st,4266013078,3+,zero_mar,1,single,single,0
860-3rd-st-1,4292024011,2,controlled,14,multifamily,five_plus,1
860-3rd-st-10,4292024011,1,controlled,14,multifamily,five_plus,1
860-3rd-st-11,4292024011,2,controlled,14,multifamily,five_plus,1
860-3rd-st-12,4292024011,1,controlled,14,multifamily,five_plus,1
860-3rd-st-12a,4292024011,1,controlled,14,multifamily,five_plus,1
860-3rd-st-14,4292024011,1,controlled,14,multifamily,five_plus,1
860-3rd-st-2,4292024011,2,controlled,14,multifamily,five_plus,1
860-3rd-st-3,4292024011,2,controlled,14,multifamily,five_plus,1
860-3rd-st-4,4292024011,1,controlled,14,multifamily,five_plus,1
860-3rd-st-5,4292024011,2,controlled,14,multifamily,five_plus,1
860-3rd-st-6,4292024011,1,controlled,14,multifamily,five_plus,1
860-3rd-st-7,4292024011,2,controlled,14,multifamily,five_plus,1
860-3rd-st-8,4292024011,2,controlled,14,multifamily,five_plus,1
860-3rd-st-9,4292024011,2,controlled,14,multifamily,five_plus,1
861-berkeley-st,4266004019,3+,controlled,1,single,single,0
867-berkeley-st,4266005066,3+,controlled,1,single,single,0
9-vicente-ter-1,4290020024,0,controlled,7,multifamily,single,0
9-vicente-ter-2,4290020024,0,controlled,7,multifamily,single,0
9-vicente-ter-3,4290020024,0,controlled,7,multifamily,single,0
9-vicente-ter-4,4290020024,1,controlled,7,multifamily,single,0
9-vicente-ter-5,4290020024,1,controlled,7,multifamily,single,0
9-vicente-ter-6,4290020024,1,controlled,7,multifamily,single,0
9-vicente-ter-7,4290020024,2,controlled,7,multifamily,single,0
900-euclid-st-201,4281017033,3+,controlled,1,single,single,0
900-euclid-st-309,4281017052,3+,controlled,1,single,single,0
900-euclid-st-310,4281017053,3+,controlled,1,single,single,0
900-euclid-st-311,4281017054,0,zero_mar,1,single,single,0
900-euclid-st-401,4281017055,3+,controlled,1,single,single,0
901-10th-st-101,4281025043,3+,controlled,1,single,single,0
901-10th-st-108,4281025044,3+,controlled,1,single,single,0
901-10th-st-109,4281025045,3+,controlled,1,single,single,0
901-10th-st-110,4281025046,3+,controlled,1,single,single,0
901-10th-st-111,4281025047,3+,controlled,1,single,single,0
901-10th-st-201,4281025048,2,controlled,1,single,single,0
901-10th-st-202,4281025049,2,controlled,1,single,single,0
901-10th-st-203,4281025050,2,controlled,1,single,single,0
901-10th-st-204,4281025051,2,controlled,1,single,single,0
901-10th-st-205,4281025052,3+,controlled,1,single,single,0
901-10th-st-206,4281025053,2,controlled,1,single,single,0
901-10th-st-207,4281025054,2,controlled,1,single,single,0
901-10th-st-208,4281025024,3+,controlled,2,small,unknown,0
901-10th-st-209,4281025056,3+,controlled,1,single,single,0
901-10th-st-210,4281025057,3+,controlled,1,single,single,0
901-10th-st-211,4281025058,3+,controlled,1,single,single,0
901-10th-st-301,4281025024,3+,controlled,2,small,unknown,0
901-10th-st-302,4281025060,2,controlled,1,single,single,0
901-10th-st-303,4281025061,2,controlled,1,single,single,0
901-10th-st-304,4281025062,2,controlled,1,single,single,0
901-10th-st-305,4281025063,3+,controlled,1,single,single,0
901-10th-st-306,4281025064,2,controlled,1,single,single,0
901-10th-st-307,4281025065,2,controlled,1,single,single,0
901-10th-st-308,4281025066,3+,controlled,1,single,single,0
901-10th-st-309,4281025067,3+,controlled,1,single,single,0
901-10th-st-310,4281025068,3+,controlled,1,single,single,0
901-10th-st-311,4281025069,3+,controlled,1,single,single,0
901-10th-st-401,4281025070,3+,controlled,1,single,single,0
901-10th-st-402,4281025071,2,controlled,1,single,single,0
901-10th-st-403,4281025072,2,controlled,1,single,single,0
901-10th-st-404,4281025073,2,controlled,1,single,single,0
901-10th-st-405,4281025074,3+,controlled,1,single,single,0
901-10th-st-406,4281025075,2,controlled,1,single,single,0
901-10th-st-407,4281025076,2,controlled,1,single,single,0
901-19th-st-a,4277011013,3+,controlled,7,multifamily,five_plus,1
901-19th-st-b,4277011013,2,controlled,7,multifamily,five_plus,1
901-19th-st-c,4277011013,1,controlled,7,multifamily,five_plus,1
901-19th-st-d,4277011013,2,controlled,7,multifamily,five_plus,1
901-21st-st-1,4277013013,1,controlled,7,multifamily,five_plus,1
901-21st-st-2,4277013013,1,controlled,7,multifamily,five_plus,1
901-21st-st-3,4277013013,0,controlled,7,multifamily,five_plus,1
901-3rd-st-101,4292018020,2,controlled,32,multifamily,five_plus,1
901-3rd-st-102,4292018020,3+,controlled,32,multifamily,five_plus,1
901-3rd-st-103,4292018020,2,controlled,32,multifamily,five_plus,1
901-3rd-st-104,4292018020,2,controlled,32,multifamily,five_plus,1
901-3rd-st-105,4292018020,2,controlled,32,multifamily,five_plus,1
901-3rd-st-201,4292018020,2,controlled,32,multifamily,five_plus,1
901-3rd-st-202,4292018020,2,controlled,32,multifamily,five_plus,1
901-3rd-st-203,4292018020,1,controlled,32,multifamily,five_plus,1
901-3rd-st-204,4292018020,2,controlled,32,multifamily,five_plus,1
901-3rd-st-205,4292018020,1,controlled,32,multifamily,five_plus,1
901-3rd-st-206,4292018020,2,controlled,32,multifamily,five_plus,1
901-3rd-st-207,4292018020,1,controlled,32,multifamily,five_plus,1
901-3rd-st-208,4292018020,2,controlled,32,multifamily,five_plus,1
901-3rd-st-209,4292018020,2,controlled,32,multifamily,five_plus,1
901-3rd-st-301,4292018020,2,controlled,32,multifamily,five_plus,1
901-3rd-st-302,4292018020,2,controlled,32,multifamily,five_plus,1
901-3rd-st-303,4292018020,1,controlled,32,multifamily,five_plus,1
901-3rd-st-304,4292018020,2,controlled,32,multifamily,five_plus,1
901-3rd-st-305,4292018020,1,controlled,32,multifamily,five_plus,1
901-3rd-st-306,4292018020,2,controlled,32,multifamily,five_plus,1
901-3rd-st-307,4292018020,1,controlled,32,multifamily,five_plus,1
901-3rd-st-308,4292018020,2,controlled,32,multifamily,five_plus,1
901-3rd-st-309,4292018020,2,controlled,32,multifamily,five_plus,1
901-3rd-st-401,4292018020,2,controlled,32,multifamily,five_plus,1
901-3rd-st-402,4292018020,2,controlled,32,multifamily,five_plus,1
901-3rd-st-403,4292018020,1,controlled,32,multifamily,five_plus,1
901-3rd-st-404,4292018020,2,controlled,32,multifamily,five_plus,1
901-3rd-st-405,4292018020,1,controlled,32,multifamily,five_plus,1
901-3rd-st-406,4292018020,2,controlled,32,multifamily,five_plus,1
901-3rd-st-407,4292018020,1,controlled,32,multifamily,five_plus,1
901-3rd-st-408,4292018020,2,controlled,32,multifamily,five_plus,1
901-3rd-st-409,4292018020,2,controlled,32,multifamily,five_plus,1
901-5th-st-a,4292010027,2,controlled,1,single,single,0
901-5th-st-d,4292010030,2,controlled,1,single,single,0
901-5th-st-g,4292010033,0,zero_mar,1,single,single,0
901-6th-st,4292007030,3+,zero_mar,1,single,single,0
901-california-ave,4281029051,3+,controlled,1,single,single,0
901-euclid-st-1,4281014024,1,controlled,6,multifamily,five_plus,1
901-euclid-st-10,4281014024,1,controlled,6,multifamily,five_plus,1
901-euclid-st-2,4281014024,1,controlled,6,multifamily,five_plus,1
901-euclid-st-3,4281014024,1,controlled,6,multifamily,five_plus,1
901-euclid-st-4,4281014024,1,controlled,6,multifamily,five_plus,1
901-euclid-st-9,4281014024,1,controlled,6,multifamily,five_plus,1
901-montana-ave,4280023032,0,zero_mar,1,single,commercial,0
901-ocean-ave-103,4292026024,1,controlled,28,multifamily,five_plus,1
901-ocean-ave-104,4292026024,2,controlled,28,multifamily,five_plus,1
901-ocean-ave-105,4292026024,1,controlled,28,multifamily,five_plus,1
901-ocean-ave-106,4292026024,1,controlled,28,multifamily,five_plus,1
901-ocean-ave-107,4292026024,1,controlled,28,multifamily,five_plus,1
901-ocean-ave-108,4292026024,1,controlled,28,multifamily,five_plus,1
901-ocean-ave-109,4292026024,2,controlled,28,multifamily,five_plus,1
901-ocean-ave-110,4292026024,1,controlled,28,multifamily,five_plus,1
901-ocean-ave-201,4292026024,2,controlled,28,multifamily,five_plus,1
901-ocean-ave-202,4292026024,2,controlled,28,multifamily,five_plus,1
901-ocean-ave-203,4292026024,1,controlled,28,multifamily,five_plus,1
901-ocean-ave-204,4292026024,1,controlled,28,multifamily,five_plus,1
901-ocean-ave-205,4292026024,1,controlled,28,multifamily,five_plus,1
901-ocean-ave-206,4292026024,1,controlled,28,multifamily,five_plus,1
901-ocean-ave-207,4292026024,1,controlled,28,multifamily,five_plus,1
901-ocean-ave-208,4292026024,1,controlled,28,multifamily,five_plus,1
901-ocean-ave-209,4292026024,2,controlled,28,multifamily,five_plus,1
901-ocean-ave-210,4292026024,2,controlled,28,multifamily,five_plus,1
901-ocean-ave-301,4292026024,2,controlled,28,multifamily,five_plus,1
901-ocean-ave-302,4292026024,2,controlled,28,multifamily,five_plus,1
901-ocean-ave-303,4292026024,1,controlled,28,multifamily,five_plus,1
901-ocean-ave-304,4292026024,1,controlled,28,multifamily,five_plus,1
901-ocean-ave-305,4292026024,1,controlled,28,multifamily,five_plus,1
901-ocean-ave-306,4292026024,1,controlled,28,multifamily,five_plus,1
901-ocean-ave-307,4292026024,1,controlled,28,multifamily,five_plus,1
901-ocean-ave-308,4292026024,1,controlled,28,multifamily,five_plus,1
901-ocean-ave-309,4292026024,2,controlled,28,multifamily,five_plus,1
901-ocean-ave-310,4292026024,2,controlled,28,multifamily,five_plus,1
901-washington-ave,4281030013,2,controlled,7,multifamily,five_plus,1
902-16th-st-a,4281007001,1,controlled,7,multifamily,five_plus,1
902-16th-st-b,4281007001,2,controlled,7,multifamily,five_plus,1
902-california-ave-a,4281028023,2,controlled,4,multifamily,four,1
902-california-ave-b,4281028023,1,controlled,4,multifamily,four,1
902-california-ave-c,4281028023,1,controlled,4,multifamily,four,1
902-california-ave-d,4281028023,1,controlled,4,multifamily,four,1
902-harvard-st,4266014054,0,zero_mar,1,single,single,0
902-washington-ave-a,4281029022,2,controlled,7,multifamily,five_plus,1
902-washington-ave-b,4281029022,2,controlled,7,multifamily,five_plus,1
902-washington-ave-c,4281029022,1,controlled,7,multifamily,five_plus,1
902-washington-ave-d,4281029022,1,controlled,7,multifamily,five_plus,1
903-14th-st,4281010025,2,controlled,1,single,single,0
903-18th-st,4277010022,3+,controlled,1,single,single,0
903-21st-st-1,4277013013,2,controlled,7,multifamily,five_plus,1
903-21st-st-2,4277013013,2,controlled,7,multifamily,five_plus,1
903-21st-st-3,4277013013,1,controlled,7,multifamily,five_plus,1
903-21st-st-4,4277013013,1,controlled,7,multifamily,five_plus,1
903-24th-st,4277016011,2,controlled,2,small,two_three,0
903-4th-st,4292015024,2,controlled,3,small,five_plus,1
903-4th-st-b,4292015024,3+,controlled,3,small,five_plus,1
903-4th-st-c,4292015024,0,controlled,3,small,five_plus,1
903-7th-st-1,4292002023,0,controlled,18,multifamily,five_plus,1
903-7th-st-10,4292002023,0,controlled,18,multifamily,five_plus,1
903-7th-st-11,4292002023,0,controlled,18,multifamily,five_plus,1
903-7th-st-12,4292002023,0,controlled,18,multifamily,five_plus,1
903-7th-st-13,4292002023,0,controlled,18,multifamily,five_plus,1
903-7th-st-14,4292002023,0,controlled,18,multifamily,five_plus,1
903-7th-st-15,4292002023,0,controlled,18,multifamily,five_plus,1
903-7th-st-16,4292002023,0,controlled,18,multifamily,five_plus,1
903-7th-st-17,4292002023,0,controlled,18,multifamily,five_plus,1
903-7th-st-18,4292002023,1,controlled,18,multifamily,five_plus,1
903-7th-st-2,4292002023,0,controlled,18,multifamily,five_plus,1
903-7th-st-3,4292002023,0,controlled,18,multifamily,five_plus,1
903-7th-st-4,4292002023,0,controlled,18,multifamily,five_plus,1
903-7th-st-5,4292002023,0,controlled,18,multifamily,five_plus,1
903-7th-st-6,4292002023,0,controlled,18,multifamily,five_plus,1
903-7th-st-7,4292002023,0,controlled,18,multifamily,five_plus,1
903-7th-st-8,4292002023,0,controlled,18,multifamily,five_plus,1
903-7th-st-9,4292002023,0,controlled,18,multifamily,five_plus,1
